k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,685,100,27.593994,685,100,44.79380798339844,0.002,0.5688523054122925,0.4510192573070526,0.0004750796942971647
1,686,200,33.777567,1,100,44.79380798339844,0.002,0.5688521862030029,0.4510192573070526,0.0004750789375975728
2,687,300,40.071816,1,100,44.7938117980957,0.002,0.5688521862030029,0.4510191082954407,0.0004750784719362855
3,688,400,46.441359,1,100,44.7938117980957,0.002,0.5688521862030029,0.4510190784931183,0.00047507797717116773
4,689,500,52.520605,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510190188884735,0.0004750774533022195
5,690,600,58.712467,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510188698768616,0.0004750768421217799
6,691,700,64.86769,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510188698768616,0.00047507660929113626
7,692,800,71.230744,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510188400745392,0.0004750765219796449
8,693,900,77.614082,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101869106292725,0.0004750760563183576
9,694,1000,84.180873,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101863145828247,0.0004750757943838835
10,695,1100,90.606785,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510185420513153,0.00047507527051493526
11,696,1200,96.749923,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101842284202576,0.00047507486306130886
12,697,1300,102.661495,1,100,44.79381561279297,0.002,0.5688521265983582,0.45101839303970337,0.000475074426503852
13,698,1400,108.523269,1,100,44.79381561279297,0.002,0.5688520669937134,0.4510183036327362,0.000475074106361717
14,699,1500,114.448227,1,100,44.79381561279297,0.002,0.5688521265983582,0.45101824402809143,0.00047507366980426013
15,700,1600,120.686942,1,100,44.79381561279297,0.002,0.5688520073890686,0.45101815462112427,0.0004750734951812774
16,701,1700,126.842143,1,100,44.79381561279297,0.002,0.5688520073890686,0.4510180354118347,0.00047507311683148146
17,702,1800,133.208145,1,100,44.79381561279297,0.002,0.5688519477844238,0.45101800560951233,0.00047507285489700735
18,703,1900,139.708588,1,100,44.7938117980957,0.002,0.5688519477844238,0.45101794600486755,0.00047507265117019415
19,704,2000,146.328676,1,100,44.79381561279297,0.002,0.568851888179779,0.4510178565979004,0.0004750723601318896
20,705,2100,152.573562,1,100,44.79381561279297,0.002,0.5688519477844238,0.4510177671909332,0.0004750720108859241
21,706,2200,158.742087,1,100,44.79381561279297,0.002,0.568851888179779,0.45101770758628845,0.0004750716907437891
22,707,2300,164.657136,1,100,44.79381561279297,0.002,0.568851888179779,0.4510176181793213,0.0004750715452246368
23,708,2400,170.68398,1,100,44.79381561279297,0.002,0.568851888179779,0.4510175585746765,0.0004750711377710104
24,709,2500,176.726033,1,100,44.7938117980957,0.002,0.568851888179779,0.45101746916770935,0.00047507096314802766
25,710,2600,182.981048,1,100,44.7938117980957,0.002,0.568851888179779,0.4510174095630646,0.0004750708176288754
26,711,2700,189.185366,1,100,44.7938117980957,0.002,0.5688518285751343,0.4510173201560974,0.0004750705265905708
27,712,2800,195.552258,1,100,44.79380416870117,0.002,0.5688518285751343,0.45101720094680786,0.0004750702646560967
28,713,2900,202.068864,1,100,44.79381561279297,0.002,0.5688518285751343,0.4510171711444855,0.0004750700609292835
29,714,3000,208.774323,1,100,44.79381561279297,0.002,0.5688518285751343,0.4510171115398407,0.00047506976989097893
30,715,3100,215.767851,1,100,44.79381561279297,0.002,0.5688518285751343,0.45101696252822876,0.00047506956616416574
31,716,3200,222.632523,1,100,44.79381561279297,0.002,0.5688518285751343,0.45101693272590637,0.000475069391541183
32,717,3300,229.488474,1,100,44.7938117980957,0.002,0.5688518285751343,0.4510168731212616,0.0004750691296067089
33,718,3400,235.844265,1,100,44.7938117980957,0.002,0.5688518285751343,0.45101678371429443,0.0004750688676722348
34,719,3500,242.012457,1,100,44.79381561279297,0.002,0.5688517093658447,0.45101672410964966,0.0004750686639454216
35,720,3600,248.045215,1,100,44.79381561279297,0.002,0.5688517093658447,0.4510166347026825,0.00047506840201094747
36,721,3700,254.220925,1,100,44.79381561279297,0.002,0.5688517093658447,0.45101654529571533,0.0004750681691803038
37,722,3800,260.25358,1,100,44.7938117980957,0.002,0.5688516497612,0.45101648569107056,0.00047506787814199924
38,723,3900,266.166992,1,100,44.79381561279297,0.002,0.5688516497612,0.4510163962841034,0.0004750677908305079
39,724,4000,272.142835,1,100,44.79381561279297,0.002,0.5688516497612,0.45101627707481384,0.0004750676453113556
40,725,4100,278.176131,1,100,44.79381561279297,0.002,0.5688516497612,0.45101624727249146,0.00047506747068837285
41,726,4200,284.3266,1,100,44.79381561279297,0.002,0.5688517093658447,0.4510161280632019,0.00047506720875389874
42,727,4300,290.463698,1,100,44.79381561279297,0.002,0.5688516497612,0.4510160982608795,0.000475067034130916
43,728,4400,296.85531,1,100,44.79381561279297,0.002,0.5688516497612,0.45101603865623474,0.00047506685950793326
44,729,4500,303.717627,1,100,44.7938117980957,0.002,0.5688515901565552,0.4510158896446228,0.00047506653936579823
45,730,4600,310.243002,1,100,44.79381561279297,0.002,0.5688515901565552,0.4510158598423004,0.0004750663647428155
46,731,4700,316.486246,1,100,44.793819427490234,0.002,0.5688515305519104,0.45101574063301086,0.0004750661028083414
47,732,4800,322.814421,1,100,44.79381561279297,0.002,0.5688515305519104,0.4510157108306885,0.0004750658408738673
48,733,4900,329.175811,1,100,44.793819427490234,0.002,0.5688515305519104,0.4510155916213989,0.000475065695354715
49,734,5000,335.759916,1,100,44.793819427490234,0.002,0.5688514709472656,0.45101550221443176,0.00047506552073173225
50,735,5100,342.174677,1,100,44.793819427490234,0.002,0.5688514709472656,0.4510154724121094,0.0004750653461087495
51,736,5200,348.381326,1,100,44.79381561279297,0.002,0.5688514709472656,0.4510153532028198,0.0004750652879010886
52,737,5300,354.694453,1,100,44.793819427490234,0.002,0.5688514113426208,0.45101532340049744,0.00047506505507044494
53,738,5400,361.161779,1,100,44.793819427490234,0.002,0.5688514113426208,0.4510152041912079,0.0004750649386551231
54,739,5500,367.07765,1,100,44.793819427490234,0.002,0.5688514113426208,0.4510151743888855,0.0004750647349283099
55,740,5600,373.156149,1,100,44.793819427490234,0.002,0.5688512921333313,0.45101505517959595,0.0004750645603053272
56,741,5700,379.36586,1,100,44.793819427490234,0.002,0.5688513517379761,0.4510149657726288,0.00047506438568234444
57,742,5800,385.689616,1,100,44.7938117980957,0.002,0.5688512921333313,0.451014906167984,0.0004750642692670226
58,743,5900,392.106119,1,100,44.7938117980957,0.002,0.5688512921333313,0.45101481676101685,0.0004750641237478703
59,744,6000,398.744771,1,100,44.7938117980957,0.002,0.5688512325286865,0.45101478695869446,0.0004750638618133962
60,745,6100,405.032005,1,100,44.7938117980957,0.002,0.5688512325286865,0.4510146677494049,0.0004750636871904135
61,746,6200,411.201486,1,100,44.7938117980957,0.002,0.5688512325286865,0.45101457834243774,0.00047506342525593936
62,747,6300,417.652203,1,100,44.7938117980957,0.002,0.5688512325286865,0.45101451873779297,0.00047506330884061754
63,748,6400,423.900093,1,100,44.7938117980957,0.002,0.568851113319397,0.4510143995285034,0.00047506301780231297
64,749,6500,429.968474,1,100,44.7938117980957,0.002,0.568851113319397,0.45101433992385864,0.00047506284317933023
65,750,6600,436.116584,1,100,44.7938117980957,0.002,0.568851113319397,0.4510142505168915,0.0004750627267640084
66,751,6700,442.320784,1,100,44.79381561279297,0.002,0.568851113319397,0.4510142505168915,0.00047506255214102566
67,752,6800,448.784923,1,100,44.79381561279297,0.002,0.5688510537147522,0.45101410150527954,0.00047506229020655155
68,753,6900,455.263937,1,100,44.7938117980957,0.002,0.5688510537147522,0.4510140120983124,0.0004750622028950602
69,754,7000,461.862571,1,100,44.7938117980957,0.002,0.5688510537147522,0.4510139524936676,0.0004750619118567556
70,755,7100,467.994594,1,100,44.7938117980957,0.002,0.5688510537147522,0.45101386308670044,0.00047506176633760333
71,756,7200,474.616842,1,100,44.79381561279297,0.002,0.5688509345054626,0.45101380348205566,0.00047506162081845105
72,757,7300,481.159564,1,100,44.7938117980957,0.002,0.5688509345054626,0.4510137438774109,0.0004750613879878074
73,758,7400,487.188931,1,100,44.79381561279297,0.002,0.5688508749008179,0.4510136544704437,0.0004750612424686551
74,759,7500,493.181259,1,100,44.79381561279297,0.002,0.5688508749008179,0.45101359486579895,0.0004750610969495028
75,760,7600,499.394099,1,100,44.79381561279297,0.002,0.5688508152961731,0.45101356506347656,0.00047506089322268963
76,761,7700,505.651592,1,100,44.79381561279297,0.002,0.5688508152961731,0.451013445854187,0.00047506060218438506
77,762,7800,512.04969,1,100,44.793819427490234,0.002,0.5688508152961731,0.45101335644721985,0.0004750604275614023
78,763,7900,518.648033,1,100,44.7938117980957,0.002,0.5688508152961731,0.4510132968425751,0.0004750602238345891
79,764,8000,525.269987,1,100,44.7938117980957,0.002,0.5688507556915283,0.4510132074356079,0.00047506007831543684
80,765,8100,532.183663,1,100,44.793819427490234,0.002,0.5688507556915283,0.4510131776332855,0.0004750598454847932
81,766,8200,539.102761,1,100,44.7938117980957,0.002,0.5688507556915283,0.4510130286216736,0.00047505961265414953
82,767,8300,545.782355,1,100,44.793819427490234,0.002,0.5688506960868835,0.4510129690170288,0.00047505940892733634
83,768,8400,552.101006,1,100,44.7938117980957,0.002,0.5688506960868835,0.45101287961006165,0.00047505932161584496
84,769,8500,558.101865,1,100,44.7938117980957,0.002,0.5688506364822388,0.45101282000541687,0.00047505911788903177
85,770,8600,564.181209,1,100,44.7938117980957,0.002,0.5688506364822388,0.4510127604007721,0.00047505900147370994
86,771,8700,570.398056,1,100,44.7938117980957,0.002,0.568850576877594,0.45101267099380493,0.0004750588850583881
87,772,8800,576.324453,1,100,44.7938117980957,0.002,0.5688505172729492,0.45101258158683777,0.00047505873953923583
88,773,8900,582.189711,1,100,44.7938117980957,0.002,0.5688505172729492,0.451012521982193,0.00047505859402008355
89,774,9000,588.796941,1,100,44.7938117980957,0.002,0.5688505172729492,0.45101243257522583,0.00047505844850093126
90,775,9100,594.754634,1,100,44.7938117980957,0.002,0.5688505172729492,0.45101237297058105,0.00047505824477411807
91,776,9200,601.15044,1,100,44.7938117980957,0.002,0.5688504576683044,0.4510122239589691,0.0004750580701511353
92,777,9300,607.3741,1,100,44.7938117980957,0.002,0.5688503980636597,0.45101219415664673,0.00047505786642432213
93,778,9400,613.791333,1,100,44.7938117980957,0.002,0.5688503384590149,0.45101213455200195,0.0004750576918013394
94,779,9500,620.326458,1,100,44.7938117980957,0.002,0.5688503384590149,0.4510120451450348,0.00047505745897069573
95,780,9600,627.352655,1,100,44.7938117980957,0.002,0.5688502788543701,0.45101198554039,0.00047505731345154345
96,781,9700,634.292989,1,100,44.7938117980957,0.002,0.5688502192497253,0.45101189613342285,0.0004750571388285607
97,782,9800,641.193274,1,100,44.7938117980957,0.002,0.5688502192497253,0.4510118365287781,0.0004750568768940866
98,783,9900,647.767264,1,100,44.7938117980957,0.002,0.5688502192497253,0.45101168751716614,0.00047505658585578203
99,784,10000,654.037209,1,100,44.7938117980957,0.002,0.5688502192497253,0.45101165771484375,0.0004750564694404602
100,785,10100,660.121713,1,100,44.7938117980957,0.002,0.5688501000404358,0.451011598110199,0.0004750562075059861
101,786,10200,666.287116,1,100,44.7938117980957,0.002,0.5688501000404358,0.4510115087032318,0.00047505609109066427
102,787,10300,672.507866,1,100,44.7938117980957,0.002,0.568850040435791,0.4510114789009094,0.00047505582915619016
103,788,10400,678.914008,1,100,44.79381561279297,0.002,0.5688499808311462,0.4510113298892975,0.00047505562542937696
104,789,10500,685.153667,1,100,44.79381561279297,0.002,0.5688499808311462,0.4510113298892975,0.0004750554799102247
105,790,10600,691.211237,1,100,44.79381561279297,0.002,0.5688499808311462,0.45101118087768555,0.00047505521797575057
106,791,10700,697.374084,1,100,44.793819427490234,0.002,0.5688499212265015,0.45101115107536316,0.00047505501424893737
107,792,10800,703.588769,1,100,44.793819427490234,0.002,0.5688499212265015,0.4510110020637512,0.00047505475231446326
108,793,10900,709.843317,1,100,44.7938117980957,0.002,0.5688498616218567,0.45101094245910645,0.00047505463589914143
109,794,11000,716.442319,1,100,44.793819427490234,0.002,0.5688498616218567,0.45101091265678406,0.0004750544612761587
110,795,11100,723.113219,1,100,44.793819427490234,0.002,0.5688498616218567,0.4510107934474945,0.00047505422844551504
111,796,11200,729.377501,1,100,44.793819427490234,0.002,0.5688498020172119,0.45101070404052734,0.0004750540538225323
112,797,11300,735.549973,1,100,44.79381561279297,0.002,0.5688496828079224,0.4510106146335602,0.0004750539665110409
113,798,11400,741.860986,1,100,44.79381561279297,0.002,0.5688496828079224,0.4510105848312378,0.00047505382099188864
114,799,11500,748.316704,1,100,44.79381561279297,0.002,0.5688496828079224,0.45101049542427063,0.0004750536463689059
115,800,11600,754.815015,1,100,44.79381561279297,0.002,0.5688495635986328,0.45101046562194824,0.0004750535008497536
116,801,11700,761.048752,1,100,44.79381561279297,0.002,0.5688495635986328,0.4510103464126587,0.0004750533262267709
117,802,11800,767.264574,1,100,44.79381561279297,0.002,0.5688495635986328,0.45101025700569153,0.0004750531224999577
118,803,11900,773.771284,1,100,44.79381561279297,0.002,0.5688494443893433,0.45101016759872437,0.000475052889669314
119,804,12000,779.948704,1,100,44.7938117980957,0.002,0.5688493847846985,0.4510101079940796,0.00047505274415016174
120,805,12100,786.00915,1,100,44.7938117980957,0.002,0.5688493847846985,0.4510101079940796,0.00047505259863100946
121,806,12200,792.192414,1,100,44.7938117980957,0.002,0.5688493847846985,0.45100992918014526,0.0004750525113195181
122,807,12300,798.370586,1,100,44.7938117980957,0.002,0.5688493847846985,0.45100992918014526,0.0004750522202812135
123,808,12400,804.767687,1,100,44.7938117980957,0.002,0.5688493251800537,0.4510098099708557,0.0004750521038658917
124,809,12500,810.841299,1,100,44.793819427490234,0.002,0.5688492655754089,0.45100972056388855,0.0004750518419314176
125,810,12600,816.895939,1,100,44.79381561279297,0.002,0.5688492059707642,0.4510096311569214,0.00047505172551609576
126,811,12700,823.087543,1,100,44.79381561279297,0.002,0.5688491463661194,0.4510095715522766,0.00047505152178928256
127,812,12800,829.416692,1,100,44.79381561279297,0.002,0.5688490867614746,0.45100948214530945,0.00047505131806246936
128,813,12900,835.786825,1,100,44.79381561279297,0.002,0.5688490867614746,0.4510093927383423,0.00047505111433565617
129,814,13000,841.914821,1,100,44.79381561279297,0.002,0.5688490271568298,0.4510093331336975,0.00047505099792033434
130,815,13100,848.009269,1,100,44.79381561279297,0.002,0.5688490271568298,0.45100924372673035,0.0004750507650896907
131,816,13200,854.20174,1,100,44.79381561279297,0.002,0.5688489675521851,0.4510091543197632,0.0004750506195705384
132,817,13300,860.500321,1,100,44.79381561279297,0.002,0.5688489675521851,0.4510090947151184,0.00047505032853223383
133,818,13400,866.870103,1,100,44.7938117980957,0.002,0.5688489675521851,0.45100900530815125,0.000475050212116912
134,819,13500,873.497502,1,100,44.7938117980957,0.002,0.5688488483428955,0.45100894570350647,0.0004750500083900988
135,820,13600,880.286303,1,100,44.7938117980957,0.002,0.5688488483428955,0.4510088860988617,0.0004750498628709465
136,821,13700,887.186374,1,100,44.7938117980957,0.002,0.5688488483428955,0.45100879669189453,0.00047504963004030287
137,822,13800,894.050449,1,100,44.7938117980957,0.002,0.5688487887382507,0.45100873708724976,0.0004750494845211506
138,823,13900,900.650402,1,100,44.7938117980957,0.002,0.5688487887382507,0.4510086178779602,0.000475049193482846
139,824,14000,906.993355,1,100,44.7938117980957,0.002,0.5688486695289612,0.45100855827331543,0.000475048873340711
140,825,14100,913.01878,1,100,44.7938117980957,0.002,0.5688486695289612,0.45100846886634827,0.0004750487278215587
141,826,14200,919.074867,1,100,44.7938117980957,0.002,0.5688486099243164,0.4510083496570587,0.0004750484076794237
142,827,14300,925.318335,1,100,44.7938117980957,0.002,0.5688486099243164,0.45100831985473633,0.00047504817484878004
143,828,14400,931.291772,1,100,44.7938117980957,0.002,0.5688484907150269,0.4510082006454468,0.00047504797112196684
144,829,14500,937.197627,1,100,44.7938117980957,0.002,0.5688484311103821,0.4510081708431244,0.000475047854706645
145,830,14600,943.212618,1,100,44.79381561279297,0.002,0.5688484311103821,0.45100805163383484,0.00047504768008366227
146,831,14700,949.329923,1,100,44.79381561279297,0.002,0.5688483119010925,0.45100802183151245,0.0004750473890453577
147,832,14800,955.56,1,100,44.79381561279297,0.002,0.5688483119010925,0.4510079324245453,0.0004750472435262054
148,833,14900,962.023684,1,100,44.79381561279297,0.002,0.5688483119010925,0.45100781321525574,0.0004750470689032227
149,834,15000,968.503539,1,100,44.79381561279297,0.002,0.5688482522964478,0.45100778341293335,0.00047504680696874857
150,835,15100,975.068897,1,100,44.79381561279297,0.002,0.5688482522964478,0.4510076344013214,0.0004750467196572572
151,836,15200,981.910475,1,100,44.79381561279297,0.002,0.5688481330871582,0.45100757479667664,0.0004750464577227831
152,837,15300,988.669632,1,100,44.793819427490234,0.002,0.5688480734825134,0.45100751519203186,0.0004750462539959699
153,838,15400,995.048223,1,100,44.793819427490234,0.002,0.5688480734825134,0.4510074257850647,0.00047504622489213943
154,839,15500,1001.571543,1,100,44.793819427490234,0.002,0.5688480138778687,0.4510073959827423,0.00047504613758064806
155,840,15600,1008.048405,1,100,44.79381561279297,0.002,0.5688479542732239,0.45100724697113037,0.0004750459920614958
156,841,15700,1014.219086,1,100,44.793819427490234,0.002,0.5688479542732239,0.45100724697113037,0.0004750457592308521
157,842,15800,1020.343629,1,100,44.793819427490234,0.002,0.5688478946685791,0.4510071277618408,0.0004750455264002085
158,843,15900,1026.318099,1,100,44.79381561279297,0.002,0.5688478946685791,0.45100703835487366,0.0004750453226733953
159,844,16000,1032.345543,1,100,44.79381561279297,0.002,0.5688477754592896,0.4510069787502289,0.00047504514805041254
160,845,16100,1038.462792,1,100,44.79381561279297,0.002,0.5688477158546448,0.4510069489479065,0.00047504494432359934
161,846,16200,1044.660448,1,100,44.79381561279297,0.002,0.5688477158546448,0.45100679993629456,0.0004750447697006166
162,847,16300,1050.994,1,100,44.79381561279297,0.002,0.56884765625,0.4510067403316498,0.0004750445659738034
163,848,16400,1057.366962,1,100,44.79381561279297,0.002,0.5688475966453552,0.4510066509246826,0.00047504433314315975
164,849,16500,1063.971127,1,100,44.793819427490234,0.002,0.5688475370407104,0.45100659132003784,0.0004750440421048552
165,850,16600,1070.62019,1,100,44.793819427490234,0.002,0.5688475370407104,0.45100653171539307,0.0004750438965857029
166,851,16700,1077.641119,1,100,44.793819427490234,0.002,0.5688475370407104,0.4510064423084259,0.00047504366375505924
167,852,16800,1084.038477,1,100,44.79381561279297,0.002,0.5688474178314209,0.45100638270378113,0.0004750434891320765
168,853,16900,1090.291449,1,100,44.79381561279297,0.002,0.5688473582267761,0.45100629329681396,0.00047504325630143285
