k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,523,100,22.405881,523,100,44.79380798339844,0.002,0.5688375234603882,0.4510197043418884,0.002384440740570426
1,524,200,28.925102,1,100,44.7938232421875,0.002,0.5688375234603882,0.4510159194469452,0.002384431194514036
2,525,300,35.531404,1,100,44.79383087158203,0.002,0.5688375234603882,0.4510120451450348,0.002384423278272152
3,526,400,42.160632,1,100,44.79383850097656,0.002,0.5688375234603882,0.45100826025009155,0.0023844162933528423
4,527,500,49.120119,1,100,44.79384994506836,0.002,0.5688374638557434,0.4510044753551483,0.002384408377110958
5,528,600,55.842684,1,100,44.79385757446289,0.002,0.5688373446464539,0.4510006308555603,0.0023844013921916485
6,529,700,62.285118,1,100,44.79386901855469,0.002,0.5688372850418091,0.4509968161582947,0.002384393010288477
7,530,800,68.468874,1,100,44.79386901855469,0.002,0.5688372254371643,0.45099303126335144,0.002384386258199811
8,531,900,74.765133,1,100,44.793888092041016,0.002,0.5688369870185852,0.4509892463684082,0.002384376712143421
9,532,1000,81.067161,1,100,44.79389190673828,0.002,0.5688369870185852,0.45098546147346497,0.0023843690287321806
10,533,1100,87.517488,1,100,44.79390335083008,0.002,0.5688367486000061,0.45098164677619934,0.0023843622766435146
11,534,1200,94.019357,1,100,44.793907165527344,0.002,0.5688365697860718,0.45097780227661133,0.0023843562230467796
12,535,1300,100.678023,1,100,44.79391860961914,0.002,0.5688363313674927,0.45097407698631287,0.0023843497037887573
13,536,1400,107.175088,1,100,44.79393005371094,0.002,0.5688361525535583,0.45097026228904724,0.002384341321885586
14,537,1500,113.589414,1,100,44.79393768310547,0.002,0.5688358545303345,0.450966477394104,0.0023843329399824142
15,538,1600,120.075637,1,100,44.793941497802734,0.002,0.5688355565071106,0.45096272230148315,0.002384326420724392
16,539,1700,126.81783,1,100,44.7939567565918,0.002,0.5688353180885315,0.45095887780189514,0.002384316409006715
17,540,1800,133.443853,1,100,44.79396438598633,0.002,0.5688349604606628,0.4509550631046295,0.0023843087255954742
18,541,1900,140.39735,1,100,44.79397201538086,0.002,0.5688346028327942,0.45095130801200867,0.0023843017406761646
19,542,2000,147.405702,1,100,44.79397964477539,0.002,0.5688342452049255,0.45094743371009827,0.002384293358772993
20,543,2100,154.590399,1,100,44.79399108886719,0.002,0.5688338875770569,0.4509436786174774,0.002384286606684327
21,544,2200,161.389519,1,100,44.79399871826172,0.002,0.5688334703445435,0.4509398639202118,0.00238427915610373
22,545,2300,168.186804,1,100,44.794010162353516,0.002,0.56883305311203,0.45093610882759094,0.0023842724040150642
23,546,2400,175.033891,1,100,44.79402160644531,0.002,0.5688326358795166,0.4509323239326477,0.0023842633236199617
24,547,2500,181.48987,1,100,44.79402542114258,0.002,0.5688322186470032,0.4509284794330597,0.0023842565715312958
