k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,29998,1000,980.111259,29998,1000,44.79380798339844,0.002,0.5690273642539978,0.4510277509689331,0.002415942959487438
1,29999,2000,1041.14228,1,1000,44.793819427490234,0.002,0.5690273642539978,0.4510238468647003,0.0024159385357052088
2,30000,3000,1104.671836,1,1000,44.7938346862793,0.002,0.569027304649353,0.45101994276046753,0.0024159348104149103
3,30001,4000,1162.97756,1,1000,44.79384231567383,0.002,0.5690272450447083,0.45101600885391235,0.0024159301538020372
4,30002,5000,1227.45095,1,1000,44.79384994506836,0.002,0.5690271854400635,0.4510120749473572,0.0024159264285117388
5,30003,6000,1286.002675,1,1000,44.793861389160156,0.002,0.5690271258354187,0.451008141040802,0.0024159220047295094
6,30004,7000,1350.89223,1,1000,44.79387283325195,0.002,0.5690270066261292,0.4510042369365692,0.00241591758094728
7,30005,8000,1411.977906,1,1000,44.793880462646484,0.002,0.5690268278121948,0.45100027322769165,0.0024159143213182688
8,30006,9000,1472.798916,1,1000,44.793888092041016,0.002,0.56902676820755,0.4509963393211365,0.0024159096647053957
9,30007,10000,1534.149569,1,1000,44.79390335083008,0.002,0.5690265893936157,0.4509924054145813,0.00241590547375381
10,30009,11000,1595.040857,2,1000,44.793907165527344,0.002,0.5690262913703918,0.45098844170570374,0.0024159003514796495
11,30012,12000,1658.81879,3,1000,44.79391860961914,0.002,0.5690258741378784,0.45098456740379333,0.0024158956948667765
12,30015,13000,1719.152567,3,1000,44.79393005371094,0.002,0.5690253376960754,0.45098060369491577,0.0024158910382539034
13,30018,14000,1781.830832,3,1000,44.79393768310547,0.002,0.5690248012542725,0.4509766399860382,0.002415885915979743
14,30022,15000,1843.021463,4,1000,44.7939453125,0.002,0.5690241456031799,0.4509727358818054,0.0024158810265362263
15,30026,16000,1905.468696,4,1000,44.79396057128906,0.002,0.5690233111381531,0.45096874237060547,0.0024158754386007786
16,30030,17000,1967.887889,4,1000,44.793968200683594,0.002,0.569022536277771,0.45096486806869507,0.0024158719461411238
17,30035,18000,2029.655608,5,1000,44.79397964477539,0.002,0.569021463394165,0.4509609639644623,0.0024158668238669634
18,30039,19000,2089.074568,4,1000,44.79399108886719,0.002,0.5690206289291382,0.4509570598602295,0.0024158614687621593
19,30044,20000,2152.130246,5,1000,44.79399108886719,0.002,0.5690195560455322,0.45095306634902954,0.0024158547166734934
20,30049,21000,2212.948601,5,1000,44.79400634765625,0.002,0.5690183639526367,0.45094913244247437,0.0024158479645848274
21,30054,22000,2275.855084,5,1000,44.79402160644531,0.002,0.5690171718597412,0.4509452283382416,0.0024158433079719543
22,30060,23000,2334.772223,6,1000,44.79402542114258,0.002,0.5690157413482666,0.450941264629364,0.0024158370215445757
23,30065,24000,2399.478251,5,1000,44.79403305053711,0.002,0.5690144300460815,0.4509373605251312,0.0024158316664397717
24,30071,25000,2460.389625,6,1000,44.794044494628906,0.002,0.5690128803253174,0.45093345642089844,0.002415825380012393
25,30076,26000,2523.076651,5,1000,44.7940559387207,0.002,0.5690115690231323,0.45092952251434326,0.0024158190935850143
26,30082,27000,2584.201338,6,1000,44.794063568115234,0.002,0.5690099596977234,0.4509255886077881,0.0024158137384802103
27,30088,28000,2644.793629,6,1000,44.7940788269043,0.002,0.5690082311630249,0.4509217143058777,0.0024158081505447626
28,30094,29000,2707.215666,6,1000,44.79408645629883,0.002,0.5690065026283264,0.45091769099235535,0.0024158016312867403
29,30100,30000,2770.194086,6,1000,44.79409408569336,0.002,0.5690047740936279,0.45091378688812256,0.0024157962761819363
30,30106,31000,2830.753849,6,1000,44.794105529785156,0.002,0.5690030455589294,0.4509097933769226,0.002415789756923914
31,30112,32000,2893.125174,6,1000,44.79411315917969,0.002,0.5690011382102966,0.4509058892726898,0.00241578440181911
32,30118,33000,2953.905241,6,1000,44.79412078857422,0.002,0.5689992904663086,0.45090195536613464,0.0024157788138836622
33,30124,34000,3017.141658,6,1000,44.79412841796875,0.002,0.5689973831176758,0.45089805126190186,0.002415773691609502
34,30130,35000,3079.109426,6,1000,44.79414749145508,0.002,0.568995475769043,0.4508940875530243,0.002415768103674054
