k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,798,1000,85.689964,798,1000,44.79380798339844,0.002,0.5688230395317078,0.4510262906551361,0.002415614202618599
1,799,2000,153.94739,1,1000,44.793819427490234,0.002,0.5688230395317078,0.4510224461555481,0.0024156083818525076
2,800,3000,218.179901,1,1000,44.7938346862793,0.002,0.5688230395317078,0.45101842284202576,0.0024156051222234964
3,801,4000,280.99012,1,1000,44.79384231567383,0.002,0.5688230395317078,0.45101454854011536,0.0024156002327799797
4,802,5000,345.058169,1,1000,44.79384994506836,0.002,0.5688230395317078,0.4510105848312378,0.0024155951105058193
5,803,6000,410.069253,1,1000,44.793861389160156,0.002,0.5688230395317078,0.4510067105293274,0.002415591385215521
6,804,7000,472.498071,1,1000,44.79387283325195,0.002,0.568822979927063,0.45100274682044983,0.0024155869614332914
7,805,8000,538.419622,1,1000,44.793880462646484,0.002,0.568822979927063,0.45099884271621704,0.0024155827704817057
8,806,9000,602.432021,1,1000,44.793888092041016,0.002,0.568822979927063,0.4509948790073395,0.0024155795108526945
9,807,10000,667.218028,1,1000,44.79390335083008,0.002,0.568822979927063,0.4509910047054291,0.002415574388578534
10,808,11000,729.793679,1,1000,44.793907165527344,0.002,0.5688229203224182,0.4509870409965515,0.0024155708961188793
11,809,12000,795.678122,1,1000,44.79391860961914,0.002,0.5688228607177734,0.45098310708999634,0.0024155660066753626
12,810,13000,858.92374,1,1000,44.79393005371094,0.002,0.5688228011131287,0.45097917318344116,0.002415561582893133
13,811,14000,926.210153,1,1000,44.7939338684082,0.002,0.5688226819038391,0.4509752690792084,0.0024155571591109037
14,812,15000,989.693388,1,1000,44.7939453125,0.002,0.5688226819038391,0.4509713649749756,0.0024155527353286743
15,813,16000,1054.008139,1,1000,44.7939567565918,0.002,0.5688226222991943,0.4509674310684204,0.0024155499413609505
16,814,17000,1118.284095,1,1000,44.79396057128906,0.002,0.5688226222991943,0.4509635269641876,0.0024155450519174337
17,815,18000,1182.684798,1,1000,44.793975830078125,0.002,0.5688225030899048,0.45095956325531006,0.0024155410937964916
18,816,19000,1246.891889,1,1000,44.79398727416992,0.002,0.5688223838806152,0.4509556293487549,0.0024155359715223312
19,817,20000,1310.571804,1,1000,44.79399108886719,0.002,0.5688223242759705,0.4509517252445221,0.00241553271189332
20,818,21000,1375.988851,1,1000,44.79400634765625,0.002,0.5688222050666809,0.4509478211402893,0.0024155285209417343
21,819,22000,1437.724071,1,1000,44.79401779174805,0.002,0.5688221454620361,0.45094388723373413,0.0024155243299901485
22,820,23000,1503.178258,1,1000,44.79402160644531,0.002,0.5688219666481018,0.45093998312950134,0.002415519906207919
23,821,24000,1565.381888,1,1000,44.79403305053711,0.002,0.5688218474388123,0.4509360194206238,0.002415516646578908
24,823,25000,1630.448725,2,1000,44.794044494628906,0.002,0.5688215494155884,0.450932115316391,0.0024155110586434603
25,827,26000,1694.028162,4,1000,44.79404830932617,0.002,0.5688210129737854,0.4509281814098358,0.0024155057035386562
26,831,27000,1758.898713,4,1000,44.794063568115234,0.002,0.5688203573226929,0.450924277305603,0.002415499184280634
27,835,28000,1823.497735,4,1000,44.79407501220703,0.002,0.5688196420669556,0.45092031359672546,0.0024154947604984045
28,839,29000,1889.508734,4,1000,44.7940788269043,0.002,0.568818986415863,0.4509163796901703,0.002415488939732313
29,844,30000,1951.932774,5,1000,44.794090270996094,0.002,0.5688180923461914,0.45091238617897034,0.0024154814891517162
30,848,31000,2017.257293,4,1000,44.79410171508789,0.002,0.5688172578811646,0.45090848207473755,0.0024154779966920614
31,853,32000,2081.046402,5,1000,44.79410934448242,0.002,0.5688163042068481,0.45090451836586,0.0024154712446033955
32,857,33000,2147.118366,4,1000,44.79411697387695,0.002,0.5688155293464661,0.4509005844593048,0.002415466122329235
33,862,34000,2208.352419,5,1000,44.79412841796875,0.002,0.5688145756721497,0.450896680355072,0.0024154598359018564
34,867,35000,2275.586794,5,1000,44.79413986206055,0.002,0.5688134431838989,0.45089274644851685,0.002415454015135765
35,872,36000,2339.843162,5,1000,44.79414749145508,0.002,0.568812370300293,0.45088887214660645,0.0024154474958777428
36,877,37000,2403.567882,5,1000,44.794158935546875,0.002,0.5688112378120422,0.45088496804237366,0.0024154430720955133
37,883,38000,2470.446266,6,1000,44.79417037963867,0.002,0.5688096880912781,0.4508809745311737,0.002415437251329422
38,888,39000,2532.852524,5,1000,44.79418182373047,0.002,0.5688086152076721,0.4508770704269409,0.0024154330603778362
39,893,40000,2599.148984,5,1000,44.794185638427734,0.002,0.5688073635101318,0.45087313652038574,0.0024154267739504576
40,899,41000,2664.201581,6,1000,44.79419708251953,0.002,0.5688057541847229,0.45086920261383057,0.0024154209531843662
41,904,42000,2728.821956,5,1000,44.79420471191406,0.002,0.5688045620918274,0.45086532831192017,0.0024154142010957003
42,910,43000,2793.139678,6,1000,44.79421615600586,0.002,0.5688029527664185,0.4508613646030426,0.0024154074490070343
43,916,44000,2858.712002,6,1000,44.79423141479492,0.002,0.56880122423172,0.4508574306964874,0.002415401628240943
44,921,45000,2922.517231,5,1000,44.79423522949219,0.002,0.5687999725341797,0.45085346698760986,0.0024153965059667826
45,927,46000,2986.273486,6,1000,44.79424285888672,0.002,0.5687981843948364,0.4508494734764099,0.002415389521047473
46,933,47000,3051.54824,6,1000,44.794254302978516,0.002,0.5687965154647827,0.4508455991744995,0.0024153816048055887
47,939,48000,3116.733897,6,1000,44.79426193237305,0.002,0.5687947273254395,0.45084166526794434,0.0024153755512088537
48,945,49000,3181.28109,6,1000,44.794273376464844,0.002,0.5687929391860962,0.45083773136138916,0.0024153690319508314
49,951,50000,3243.535771,6,1000,44.79428482055664,0.002,0.5687910914421082,0.4508337676525116,0.00241536321118474
50,957,51000,3310.56102,6,1000,44.79429244995117,0.002,0.5687893033027649,0.4508298635482788,0.002415355993434787
51,963,52000,3373.407896,6,1000,44.79430389404297,0.002,0.5687874555587769,0.45082592964172363,0.0024153487756848335
52,969,53000,3439.519071,6,1000,44.7943115234375,0.002,0.5687854886054993,0.45082196593284607,0.0024153434205800295
53,975,54000,3501.90648,6,1000,44.7943229675293,0.002,0.5687835216522217,0.4508180618286133,0.0024153359699994326
54,981,55000,3568.118972,6,1000,44.79432678222656,0.002,0.5687816143035889,0.4508140981197357,0.002415330382063985
55,987,56000,3632.356052,6,1000,44.79433822631836,0.002,0.5687796473503113,0.45081016421318054,0.002415323629975319
56,993,57000,3695.822179,6,1000,44.79435348510742,0.002,0.5687776803970337,0.45080623030662537,0.0024153166450560093
57,999,58000,3762.093578,6,1000,44.79435729980469,0.002,0.5687755942344666,0.4508022964000702,0.002415309427306056
58,1006,59000,3825.888234,7,1000,44.794368743896484,0.002,0.5687729716300964,0.4507984519004822,0.002415304072201252
59,1012,60000,3891.176861,6,1000,44.79438018798828,0.002,0.5687709450721741,0.4507945477962494,0.002415296621620655
60,1018,61000,3953.668113,6,1000,44.79438781738281,0.002,0.5687689185142517,0.45079055428504944,0.0024152908008545637
61,1024,62000,4019.352534,6,1000,44.794395446777344,0.002,0.5687667727470398,0.45078662037849426,0.0024152849800884724
62,1031,63000,4083.210734,7,1000,44.794410705566406,0.002,0.5687640905380249,0.4507827162742615,0.0024152775295078754
63,1037,64000,4147.493979,6,1000,44.79441833496094,0.002,0.5687618851661682,0.4507787525653839,0.002415271010249853
64,1043,65000,4210.552094,6,1000,44.79442596435547,0.002,0.5687597393989563,0.4507748484611511,0.0024152647238224745
65,1050,66000,4276.777837,7,1000,44.794437408447266,0.002,0.5687569975852966,0.45077088475227356,0.0024152561090886593
66,1056,67000,4339.830135,6,1000,44.79444885253906,0.002,0.5687549114227295,0.4507669508457184,0.002415250288322568
67,1063,68000,4405.53005,7,1000,44.794456481933594,0.002,0.5687519907951355,0.4507630169391632,0.002415242837741971
68,1069,69000,4469.567628,6,1000,44.794464111328125,0.002,0.5687497854232788,0.45075908303260803,0.002415235387161374
69,1075,70000,4533.176653,6,1000,44.79447555541992,0.002,0.5687475800514221,0.45075511932373047,0.0024152295663952827
70,1082,71000,4598.333805,7,1000,44.79448318481445,0.002,0.5687445998191833,0.4507511854171753,0.0024152235127985477
71,1088,72000,4662.219275,6,1000,44.794490814208984,0.002,0.5687423348426819,0.4507472515106201,0.0024152174592018127
72,1095,73000,4728.42358,7,1000,44.79450607299805,0.002,0.5687394142150879,0.45074334740638733,0.0024152095429599285
73,1101,74000,4791.960282,6,1000,44.79450988769531,0.002,0.5687370896339417,0.45073938369750977,0.0024152034893631935
74,1108,75000,4854.561632,7,1000,44.794525146484375,0.002,0.5687340497970581,0.450735479593277,0.0024151962716132402
75,1114,76000,4919.635916,6,1000,44.794532775878906,0.002,0.5687316656112671,0.4507315158843994,0.002415189752355218
76,1121,77000,4985.935209,7,1000,44.7945442199707,0.002,0.5687286853790283,0.450727641582489,0.0024151811376214027
77,1127,78000,5049.862729,6,1000,44.794551849365234,0.002,0.5687262415885925,0.45072367787361145,0.002415173687040806
78,1134,79000,5114.639549,7,1000,44.79456329345703,0.002,0.5687231421470642,0.4507197141647339,0.0024151653051376343
79,1140,80000,5176.539373,6,1000,44.7945671081543,0.002,0.5687205791473389,0.4507158100605011,0.0024151592515408993
80,1147,81000,5242.06298,7,1000,44.794578552246094,0.002,0.5687175989151001,0.45071184635162354,0.0024151515681296587
81,1154,82000,5306.142695,7,1000,44.794593811035156,0.002,0.568714439868927,0.4507078528404236,0.0024151455145329237
82,1160,83000,5371.681966,6,1000,44.79459762573242,0.002,0.5687119960784912,0.4507039189338684,0.002415139228105545
83,1167,84000,5435.360541,7,1000,44.79460525512695,0.002,0.5687087178230286,0.450700044631958,0.00241513061337173
84,1173,85000,5497.647885,6,1000,44.794620513916016,0.002,0.5687062740325928,0.45069605112075806,0.002415123861283064
