k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,1147,100,40.998981,1147,100,44.79380798339844,0.002,0.56885826587677,0.4510193169116974,0.0023842232767492533
1,1148,200,47.78279,1,100,44.7938117980957,0.002,0.56885826587677,0.4510189890861511,0.004768445622175932
2,1149,300,53.991965,1,100,44.79381561279297,0.002,0.56885826587677,0.45101824402809143,0.007152657490223646
3,1153,400,60.181947,4,100,44.793819427490234,0.002,0.5688581466674805,0.4510171115398407,0.00953688845038414
4,1163,500,66.683747,10,100,44.7938232421875,0.002,0.5688580274581909,0.4510156214237213,0.011921083554625511
5,1176,600,73.220992,13,100,44.7938232421875,0.002,0.568857729434967,0.4510136842727661,0.014305302873253822
6,1192,700,80.099609,16,100,44.79383087158203,0.002,0.5688571929931641,0.4510113596916199,0.016689514741301537
7,1210,800,87.040395,18,100,44.79383850097656,0.002,0.5688563585281372,0.45100870728492737,0.019073741510510445
8,1232,900,93.835751,22,100,44.79384231567383,0.002,0.5688550472259521,0.45100563764572144,0.02145792543888092
9,1256,1000,100.785252,24,100,44.793853759765625,0.002,0.5688533186912537,0.451002299785614,0.023842070251703262
10,1282,1100,107.662159,26,100,44.79385757446289,0.002,0.5688509941101074,0.450998455286026,0.026226261630654335
11,1309,1200,114.675809,27,100,44.79386901855469,0.002,0.5688483119010925,0.45099425315856934,0.028610410168766975
12,1339,1300,121.747331,30,100,44.793880462646484,0.002,0.5688447952270508,0.4509897232055664,0.030994582921266556
13,1369,1400,128.957447,30,100,44.79389190673828,0.002,0.5688410401344299,0.4509848356246948,0.03337869048118591
14,1402,1500,136.08029,33,100,44.79390335083008,0.002,0.5688362121582031,0.45097941160202026,0.03576282039284706
15,1436,1600,143.326978,34,100,44.79391860961914,0.002,0.5688310265541077,0.45097383856773376,0.03814689815044403
16,1471,1700,150.509913,35,100,44.79393005371094,0.002,0.5688250660896301,0.4509677290916443,0.040530912578105927
17,1507,1800,157.742522,36,100,44.793949127197266,0.002,0.5688186287879944,0.45096126198768616,0.04291488602757454
18,1545,1900,165.035431,38,100,44.793968200683594,0.002,0.5688111782073975,0.4509543776512146,0.045298922806978226
