k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,52561,1000,1724.656496,52561,1000,44.79380798339844,0.002,0.5688663125038147,0.45101937651634216,0.002415219321846962
1,52562,2000,1756.561932,1,1000,44.7938117980957,0.002,0.5688663721084595,0.45101895928382874,0.0024152188561856747
2,52563,2368,1768.99264,1,368,44.79381561279297,0.002,0.5688662528991699,0.4510185718536377,0.002415218623355031
3,52564,2746,1782.556514,1,378,44.79381561279297,0.002,0.5688663721084595,0.45101815462112427,
4,52565,2746,1782.69515,1,0,,0.002,,,
5,52566,2746,1782.825205,1,0,,0.002,,,
6,52567,2746,1782.963158,1,0,,0.002,,,
7,52568,2746,1783.089762,1,0,,0.002,,,
8,52569,2746,1783.217891,1,0,,0.002,,,
9,52570,2746,1783.352194,1,0,,0.002,,,
10,52571,2746,1783.49049,1,0,,0.002,,,
11,52572,2746,1783.625944,1,0,,0.002,,,
12,52573,2746,1783.762412,1,0,,0.002,,,
13,52574,2746,1783.888762,1,0,,0.002,,,
14,52575,2746,1784.027166,1,0,,0.002,,,
15,52576,2746,1784.163179,1,0,,0.002,,,
16,52577,2746,1784.291006,1,0,,0.002,,,
17,52578,2746,1784.428771,1,0,,0.002,,,
18,52579,2746,1784.558848,1,0,,0.002,,,
19,52580,2746,1784.694478,1,0,,0.002,,,
20,52581,2746,1784.826749,1,0,,0.002,,,
21,52582,2746,1784.9645,1,0,,0.002,,,
22,52583,2746,1785.096727,1,0,,0.002,,,
23,52584,2746,1785.220448,1,0,,0.002,,,
24,52585,2746,1785.356437,1,0,,0.002,,,
25,52586,2746,1785.484232,1,0,,0.002,,,
26,52587,2746,1785.622769,1,0,,0.002,,,
27,52588,2746,1785.76265,1,0,,0.002,,,
28,52589,2746,1785.895369,1,0,,0.002,,,
29,52590,2746,1786.029959,1,0,,0.002,,,
30,52591,2746,1786.167061,1,0,,0.002,,,
31,52592,2746,1786.297459,1,0,,0.002,,,
32,52593,2746,1786.429461,1,0,,0.002,,,
33,52594,2746,1786.560334,1,0,,0.002,,,
