k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,798,100,31.461404,798,100,44.79380798339844,0.002,0.5688230395317078,0.4510262906551361,0.002384532941505313
1,799,200,37.591947,1,100,44.79380798339844,0.002,0.5688230395317078,0.4510262906551361,0.0047690654173493385
2,800,300,43.710394,1,100,44.79380798339844,0.002,0.5688230395317078,0.4510262608528137,0.0071535976603627205
3,801,400,49.909565,1,100,44.7938117980957,0.002,0.5688230395317078,0.4510260820388794,0.009538128972053528
4,802,500,56.117523,1,100,44.7938117980957,0.002,0.5688230991363525,0.45102596282958984,0.01192264910787344
5,803,600,62.407432,1,100,44.7938117980957,0.002,0.5688230991363525,0.45102575421333313,0.014307196252048016
6,804,700,68.829248,1,100,44.79381561279297,0.002,0.5688230991363525,0.4510255455970764,0.016691716387867928
7,805,800,75.485508,1,100,44.79381561279297,0.002,0.5688232779502869,0.45102524757385254,0.019076257944107056
8,806,900,82.200704,1,100,44.79381561279297,0.002,0.5688232183456421,0.45102494955062866,0.021460818126797676
9,807,1000,89.035409,1,100,44.79381561279297,0.002,0.5688232779502869,0.4510246217250824,0.02384529449045658
10,808,1100,95.965271,1,100,44.793819427490234,0.002,0.5688232779502869,0.45102420449256897,0.026229847222566605
11,809,1200,103.085873,1,100,44.793819427490234,0.002,0.5688232779502869,0.45102381706237793,0.028614390641450882
12,810,1300,110.479017,1,100,44.793819427490234,0.002,0.5688232779502869,0.4510233402252197,0.030998900532722473
13,811,1400,117.917,1,100,44.793819427490234,0.002,0.5688232779502869,0.4510229229927063,0.033383436501026154
14,812,1500,125.335846,1,100,44.7938232421875,0.002,0.5688233375549316,0.45102232694625854,0.035767994821071625
15,813,1600,132.24812,1,100,44.7938232421875,0.002,0.5688233375549316,0.4510217010974884,0.03815251216292381
16,814,1700,138.898369,1,100,44.7938232421875,0.002,0.5688233971595764,0.45102110505104065,0.040537070482969284
17,815,1800,145.372341,1,100,44.7938232421875,0.002,0.5688233971595764,0.4510205090045929,0.04292163625359535
18,816,1900,151.685875,1,100,44.793827056884766,0.002,0.5688233971595764,0.4510197639465332,0.045306116342544556
19,817,2000,157.806807,1,100,44.79383087158203,0.002,0.5688233971595764,0.4510191082954407,0.047690559178590775
20,818,2100,163.874159,1,100,44.79383087158203,0.002,0.5688233971595764,0.4510183334350586,0.05007508024573326
21,819,2200,170.072556,1,100,44.7938346862793,0.002,0.5688233971595764,0.45101749897003174,0.05245966091752052
22,820,2300,176.275887,1,100,44.7938346862793,0.002,0.5688234567642212,0.45101669430732727,0.054844215512275696
23,821,2400,182.555432,1,100,44.79383850097656,0.002,0.5688233971595764,0.4510158896446228,0.05722874402999878
24,822,2500,189.018629,1,100,44.79384231567383,0.002,0.5688233971595764,0.451014906167984,0.05961328372359276
25,823,2600,195.42052,1,100,44.79383850097656,0.002,0.5688233971595764,0.45101398229599,0.061997707933187485
26,824,2700,202.075718,1,100,44.793846130371094,0.002,0.5688233971595764,0.4510129690170288,0.06438234448432922
27,825,2800,208.836334,1,100,44.79384994506836,0.002,0.5688233971595764,0.4510119557380676,0.06676676869392395
28,826,2900,215.669979,1,100,44.79384994506836,0.002,0.5688233971595764,0.45101091265678406,0.06915134191513062
29,827,3000,222.791331,1,100,44.793853759765625,0.002,0.5688233971595764,0.4510098397731781,0.07153588533401489
30,828,3100,229.616054,1,100,44.793853759765625,0.002,0.5688233971595764,0.4510086178779602,0.07392030209302902
31,829,3200,236.15922,1,100,44.79385757446289,0.002,0.5688233971595764,0.4510074853897095,0.07630489021539688
32,830,3300,242.423519,1,100,44.793861389160156,0.002,0.5688233971595764,0.4510062336921692,0.07868954539299011
33,831,3400,248.792919,1,100,44.793861389160156,0.002,0.5688233971595764,0.4510050117969513,0.08107399195432663
34,832,3500,254.933236,1,100,44.79386901855469,0.002,0.5688233375549316,0.45100370049476624,0.08345841616392136
35,833,3600,261.106346,1,100,44.79386901855469,0.002,0.5688232779502869,0.4510023891925812,0.0858430340886116
36,834,3700,267.275365,1,100,44.79386901855469,0.002,0.5688232779502869,0.45100101828575134,0.08822757750749588
37,835,3800,273.576701,1,100,44.79386901855469,0.002,0.5688232779502869,0.45099958777427673,0.09061197936534882
38,836,3900,279.945822,1,100,44.793880462646484,0.002,0.5688232183456421,0.45099806785583496,0.09299658983945847
39,837,4000,286.451022,1,100,44.793880462646484,0.002,0.5688232183456421,0.4509967267513275,0.09538085758686066
40,838,4100,293.209503,1,100,44.793888092041016,0.002,0.5688232183456421,0.4509951174259186,0.09776558727025986
41,839,4200,299.992534,1,100,44.793888092041016,0.002,0.5688231587409973,0.4509935677051544,0.10014984011650085
42,840,4300,306.898222,1,100,44.79389190673828,0.002,0.5688230991363525,0.45099201798439026,0.1025344580411911
43,841,4400,314.004977,1,100,44.79389953613281,0.002,0.5688230991363525,0.45099037885665894,0.1049189567565918
44,842,4500,320.731723,1,100,44.79390335083008,0.002,0.5688230991363525,0.4509887099266052,0.10730350017547607
45,843,4600,327.41457,1,100,44.79390335083008,0.002,0.5688230395317078,0.4509870111942291,0.10968808084726334
46,844,4700,333.76701,1,100,44.793907165527344,0.002,0.568822979927063,0.45098525285720825,0.11207255721092224
47,845,4800,339.936194,1,100,44.79391098022461,0.002,0.5688229203224182,0.4509834051132202,0.1144568994641304
48,846,4900,346.041771,1,100,44.79391860961914,0.002,0.5688228607177734,0.45098158717155457,0.11684149503707886
49,847,5000,352.202252,1,100,44.793922424316406,0.002,0.5688228011131287,0.4509797692298889,0.11922606825828552
50,848,5100,358.387627,1,100,44.793922424316406,0.002,0.5688227415084839,0.4509778618812561,0.12161066383123398
51,849,5200,364.693026,1,100,44.79393005371094,0.002,0.5688227415084839,0.45097586512565613,0.12399483472108841
52,850,5300,371.075728,1,100,44.79393768310547,0.002,0.5688226819038391,0.45097389817237854,0.1263793557882309
53,851,5400,377.743801,1,100,44.793941497802734,0.002,0.5688226222991943,0.45097190141677856,0.12876391410827637
54,852,5500,384.50924,1,100,44.7939453125,0.002,0.5688225030899048,0.45096975564956665,0.13114848732948303
55,853,5600,391.280595,1,100,44.793949127197266,0.002,0.5688225030899048,0.4509676694869995,0.13353271782398224
56,854,5700,398.176132,1,100,44.7939567565918,0.002,0.5688223838806152,0.45096564292907715,0.13591736555099487
57,855,5800,405.244699,1,100,44.7939567565918,0.002,0.5688223838806152,0.45096343755722046,0.1383018046617508
58,856,5900,411.846256,1,100,44.793968200683594,0.002,0.5688222050666809,0.4509612023830414,0.14068633317947388
59,857,6000,418.287705,1,100,44.793968200683594,0.002,0.5688221454620361,0.4509589672088623,0.14307083189487457
60,858,6100,424.577041,1,100,44.79397201538086,0.002,0.5688220858573914,0.4509567320346832,0.14545521140098572
61,859,6200,430.945674,1,100,44.79398727416992,0.002,0.5688220262527466,0.4509543180465698,0.14783945679664612
62,860,6300,437.356994,1,100,44.79398727416992,0.002,0.568821907043457,0.45095205307006836,0.15022410452365875
63,861,6400,443.575009,1,100,44.79399108886719,0.002,0.5688217282295227,0.4509495794773102,0.15260854363441467
64,862,6500,449.848677,1,100,44.79399490356445,0.002,0.5688217282295227,0.45094722509384155,0.15499301254749298
65,863,6600,456.141653,1,100,44.794002532958984,0.002,0.5688215494155884,0.450944721698761,0.1573776751756668
66,864,6700,462.589008,1,100,44.794010162353516,0.002,0.5688214302062988,0.4509422481060028,0.1597619652748108
67,865,6800,468.851619,1,100,44.79401397705078,0.002,0.5688213109970093,0.45093968510627747,0.1621464192867279
68,866,6900,475.045195,1,100,44.79401779174805,0.002,0.5688211917877197,0.45093709230422974,0.16453099250793457
69,867,7000,481.29005,1,100,44.794029235839844,0.002,0.568821132183075,0.45093443989753723,0.166915163397789
70,868,7100,487.61896,1,100,44.79404067993164,0.002,0.5688210725784302,0.4509317874908447,0.16929991543293
71,869,7200,494.082722,1,100,44.794044494628906,0.002,0.5688208937644958,0.4509291350841522,0.17168426513671875
72,870,7300,500.68183,1,100,44.79404830932617,0.002,0.5688207745552063,0.45092639327049255,0.1740686595439911
73,871,7400,507.361186,1,100,44.79405212402344,0.002,0.5688206553459167,0.4509236514568329,0.17645320296287537
74,872,7500,514.155233,1,100,44.79405975341797,0.002,0.5688205361366272,0.45092082023620605,0.17883732914924622
75,873,7600,520.702418,1,100,44.794063568115234,0.002,0.5688203573226929,0.45091795921325684,0.1812218427658081
76,874,7700,527.188844,1,100,44.7940788269043,0.002,0.5688202381134033,0.4509150981903076,0.18360638618469238
77,875,7800,533.823814,1,100,44.7940788269043,0.002,0.568820059299469,0.45091214776039124,0.18599100410938263
78,876,7900,540.517502,1,100,44.79408645629883,0.002,0.5688198804855347,0.45090919733047485,0.1883748471736908
79,877,8000,547.28855,1,100,44.79409408569336,0.002,0.5688197612762451,0.4509062170982361,0.19075919687747955
80,878,8100,553.757364,1,100,44.794105529785156,0.002,0.5688195824623108,0.45090314745903015,0.19314363598823547
81,882,8200,560.144231,4,100,44.79411315917969,0.002,0.5688186883926392,0.4509000778198242,0.1955283135175705
82,885,8300,566.405563,3,100,44.79411315917969,0.002,0.568818211555481,0.4508969485759735,0.19791240990161896
