k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,685,100,28.354485,685,100,44.79380798339844,0.002,0.5688523054122925,0.4510192573070526,0.0004750796942971647
1,686,200,35.073049,1,100,44.79380798339844,0.002,0.5688521862030029,0.4510192573070526,0.0009501583408564329
2,687,300,41.783332,1,100,44.79380798339844,0.002,0.5688521862030029,0.4510192573070526,0.001425237744115293
3,688,400,48.675849,1,100,44.79380798339844,0.002,0.5688521862030029,0.4510192573070526,0.0019003154011443257
4,689,500,55.958018,1,100,44.79380798339844,0.002,0.5688521862030029,0.4510192573070526,0.0023753917776048183
5,690,600,63.282458,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510192275047302,0.0028504724614322186
6,691,700,70.780535,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101916790008545,0.0033255545422434807
7,692,800,77.629522,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510191082954407,0.0038006214890629053
8,693,900,84.261189,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510190188884735,0.004275710321962833
9,694,1000,90.727598,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101895928382874,0.004750774707645178
10,695,1100,96.929907,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510188698768616,0.005225848872214556
11,696,1200,103.174507,1,100,44.7938117980957,0.002,0.5688521265983582,0.4510188400745392,0.005700928624719381
12,697,1300,109.522692,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101872086524963,0.006176002789288759
13,698,1400,116.032941,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101863145828247,0.006651089992374182
14,699,1500,122.682112,1,100,44.7938117980957,0.002,0.5688521265983582,0.45101848244667053,0.007126146461814642
15,700,1600,129.389826,1,100,44.79381561279297,0.002,0.5688521265983582,0.45101839303970337,0.007601222954690456
16,701,1700,136.225602,1,100,44.79381561279297,0.002,0.5688520073890686,0.45101824402809143,0.008076304569840431
17,702,1800,142.957895,1,100,44.79381561279297,0.002,0.5688520073890686,0.45101815462112427,0.008551389910280704
18,703,1900,149.41828,1,100,44.79381561279297,0.002,0.5688520073890686,0.45101800560951233,0.009026427753269672
19,704,2000,156.064213,1,100,44.79381561279297,0.002,0.5688520073890686,0.4510178565979004,0.009501520544290543
20,705,2100,162.799181,1,100,44.79381561279297,0.002,0.5688520073890686,0.45101770758628845,0.009976577013731003
21,706,2200,169.696031,1,100,44.79381561279297,0.002,0.5688519477844238,0.4510175585746765,0.010451655834913254
22,707,2300,176.93954,1,100,44.7938117980957,0.002,0.568851888179779,0.4510174095630646,0.010926748625934124
23,708,2400,183.885007,1,100,44.7938117980957,0.002,0.568851888179779,0.45101720094680786,0.011401812545955181
24,709,2500,190.588983,1,100,44.79381561279297,0.002,0.5688519477844238,0.45101696252822876,0.011876856908202171
25,710,2600,196.98015,1,100,44.7938117980957,0.002,0.568851888179779,0.45101678371429443,0.012351940385997295
26,711,2700,203.359472,1,100,44.79381561279297,0.002,0.5688518285751343,0.4510165750980377,0.01282702200114727
27,712,2800,209.856949,1,100,44.79381561279297,0.002,0.5688518285751343,0.4510163962841034,0.013302112929522991
28,713,2900,216.101365,1,100,44.79381561279297,0.002,0.5688518285751343,0.4510161280632019,0.013777163811028004
29,714,3000,222.46801,1,100,44.79381561279297,0.002,0.5688518285751343,0.45101600885391235,0.014252218417823315
30,715,3100,228.744276,1,100,44.79381561279297,0.002,0.5688517689704895,0.45101574063301086,0.014727303758263588
31,716,3200,235.159937,1,100,44.793819427490234,0.002,0.5688517689704895,0.4510154724121094,0.015202362090349197
32,717,3300,241.75013,1,100,44.793819427490234,0.002,0.5688517689704895,0.45101526379585266,0.015677455812692642
33,718,3400,248.578506,1,100,44.793819427490234,0.002,0.5688517093658447,0.4510149657726288,0.016152523458003998
34,719,3500,255.38838,1,100,44.7938117980957,0.002,0.5688517093658447,0.4510147273540497,0.016627542674541473
35,720,3600,262.402588,1,100,44.7938117980957,0.002,0.5688516497612,0.4510144293308258,0.017102669924497604
36,721,3700,269.579903,1,100,44.79381561279297,0.002,0.5688515901565552,0.45101413130760193,0.017577718943357468
37,722,3800,276.405264,1,100,44.79381561279297,0.002,0.5688515305519104,0.4510138928890228,0.01805274747312069
38,723,3900,283.052233,1,100,44.79381561279297,0.002,0.5688515305519104,0.45101356506347656,0.01852782629430294
39,724,4000,289.381091,1,100,44.7938117980957,0.002,0.5688514709472656,0.45101332664489746,0.01900291256606579
40,725,4100,295.597254,1,100,44.793819427490234,0.002,0.5688514709472656,0.45101290941238403,0.01947798766195774
41,726,4200,301.833525,1,100,44.7938117980957,0.002,0.5688514113426208,0.45101264119148254,0.0199530441313982
42,727,4300,308.095812,1,100,44.7938117980957,0.002,0.5688513517379761,0.45101234316825867,0.020428072661161423
43,728,4400,314.353054,1,100,44.7938117980957,0.002,0.5688512921333313,0.45101198554039,0.020903155207633972
44,729,4500,320.680464,1,100,44.7938117980957,0.002,0.5688512921333313,0.45101165771484375,0.021378260105848312
45,730,4600,327.205332,1,100,44.79381561279297,0.002,0.5688512325286865,0.4510113596916199,0.021853327751159668
46,731,4700,333.727511,1,100,44.793819427490234,0.002,0.5688511729240417,0.45101097226142883,0.022328389808535576
47,732,4800,340.431598,1,100,44.79381561279297,0.002,0.568851113319397,0.4510106146335602,0.022803444415330887
48,733,4900,347.336254,1,100,44.79381561279297,0.002,0.5688510537147522,0.45101019740104675,0.023278504610061646
49,734,5000,354.146889,1,100,44.793819427490234,0.002,0.5688509345054626,0.4510097801685333,0.023753514513373375
50,735,5100,360.748406,1,100,44.79381561279297,0.002,0.5688509345054626,0.4510093927383423,0.024228662252426147
51,736,5200,367.399526,1,100,44.79381561279297,0.002,0.5688508749008179,0.45100900530815125,0.02470366097986698
52,737,5300,374.094807,1,100,44.7938117980957,0.002,0.5688507556915283,0.4510086178779602,0.025178778916597366
53,738,5400,381.019995,1,100,44.7938117980957,0.002,0.5688507556915283,0.45100823044776917,0.025653792545199394
54,739,5500,388.183111,1,100,44.79381561279297,0.002,0.5688507556915283,0.45100778341293335,0.026128852739930153
55,740,5600,395.222684,1,100,44.793819427490234,0.002,0.5688506364822388,0.4510073661804199,0.026603972539305687
56,741,5700,401.941753,1,100,44.79381561279297,0.002,0.5688505172729492,0.4510069489479065,0.027078984305262566
57,742,5800,408.406069,1,100,44.793819427490234,0.002,0.5688505172729492,0.45100653171539307,0.027554068714380264
58,743,5900,414.713395,1,100,44.79381561279297,0.002,0.5688503384590149,0.4510060250759125,0.028029100969433784
59,744,6000,421.07498,1,100,44.7938117980957,0.002,0.5688503384590149,0.45100560784339905,0.028504157438874245
60,745,6100,427.260618,1,100,44.793819427490234,0.002,0.5688502192497253,0.45100510120391846,0.028979238122701645
61,746,6200,433.463355,1,100,44.79381561279297,0.002,0.5688501596450806,0.45100465416908264,0.029454290866851807
62,747,6300,439.819996,1,100,44.7938117980957,0.002,0.5688499808311462,0.45100411772727966,0.029929347336292267
63,748,6400,446.426356,1,100,44.79381561279297,0.002,0.5688499808311462,0.45100364089012146,0.03040435165166855
64,749,6500,452.930094,1,100,44.79381561279297,0.002,0.5688498616218567,0.45100319385528564,0.030879441648721695
65,750,6600,459.625049,1,100,44.79381561279297,0.002,0.5688497424125671,0.45100268721580505,0.031354524195194244
66,751,6700,466.426998,1,100,44.7938117980957,0.002,0.5688496828079224,0.4510021507740021,0.031829580664634705
67,752,6800,473.401382,1,100,44.79381561279297,0.002,0.568849503993988,0.45100167393684387,0.032304614782333374
68,753,6900,480.562954,1,100,44.79381561279297,0.002,0.5688494443893433,0.4510011374950409,0.032779622822999954
69,754,7000,487.903486,1,100,44.79381561279297,0.002,0.5688493847846985,0.4510006010532379,0.03325468301773071
70,755,7100,495.32504,1,100,44.7938117980957,0.002,0.5688492655754089,0.45100006461143494,0.03372972831130028
71,756,7200,502.177737,1,100,44.79381561279297,0.002,0.5688490867614746,0.4509994685649872,0.034204911440610886
72,757,7300,508.837087,1,100,44.79381561279297,0.002,0.5688490271568298,0.4509989619255066,0.03467990458011627
73,758,7400,515.300524,1,100,44.79381561279297,0.002,0.5688488483428955,0.45099836587905884,0.03515492007136345
74,759,7500,521.522137,1,100,44.7938117980957,0.002,0.568848729133606,0.45099779963493347,0.03563002869486809
75,760,7600,527.852654,1,100,44.79381561279297,0.002,0.5688486099243164,0.4509972631931305,0.0361049585044384
76,761,7700,534.207453,1,100,44.79381561279297,0.002,0.5688484907150269,0.45099666714668274,0.036580026149749756
77,762,7800,540.425307,1,100,44.793819427490234,0.002,0.5688483715057373,0.4509960412979126,0.03705507889389992
78,763,7900,546.565719,1,100,44.793819427490234,0.002,0.5688483119010925,0.45099538564682007,0.037530235946178436
79,764,8000,552.745287,1,100,44.79381561279297,0.002,0.5688480734825134,0.4509947597980499,0.038005221635103226
80,765,8100,559.020265,1,100,44.79381561279297,0.002,0.5688479542732239,0.45099419355392456,0.0384802408516407
81,766,8200,565.455224,1,100,44.793819427490234,0.002,0.5688478350639343,0.45099353790283203,0.03895532339811325
82,767,8300,572.001893,1,100,44.7938117980957,0.002,0.5688477158546448,0.4509929418563843,0.03943031281232834
83,768,8400,578.627371,1,100,44.79381561279297,0.002,0.5688475370407104,0.45099231600761414,0.03990538418292999
84,769,8500,585.326769,1,100,44.793819427490234,0.002,0.5688473582267761,0.4509916305541992,0.04038049280643463
85,770,8600,592.255046,1,100,44.793819427490234,0.002,0.5688472390174866,0.4509909749031067,0.040855418890714645
86,771,8700,599.531424,1,100,44.79381561279297,0.002,0.5688470602035522,0.4509902894496918,0.04133054241538048
87,772,8800,606.636835,1,100,44.793819427490234,0.002,0.5688468813896179,0.45098963379859924,0.041805513203144073
88,773,8900,613.434683,1,100,44.793819427490234,0.002,0.5688466429710388,0.4509889483451843,0.04228055849671364
89,774,9000,620.285177,1,100,44.7938117980957,0.002,0.568846583366394,0.4509882628917694,0.04275568574666977
