k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,523,405,28.033814,523,405,44.79380798339844,0.002,0.5688375234603882,0.4510197043418884,
1,524,405,28.158717,1,0,,0.002,,,
2,525,405,28.29262,1,0,,0.002,,,
3,526,405,28.419129,1,0,,0.002,,,
4,527,405,28.541679,1,0,,0.002,,,
5,528,405,28.668482,1,0,,0.002,,,
6,529,405,28.796594,1,0,,0.002,,,
7,530,405,28.91323,1,0,,0.002,,,
8,531,405,29.034346,1,0,,0.002,,,
9,532,405,29.160888,1,0,,0.002,,,
10,533,405,29.273246,1,0,,0.002,,,
11,534,405,29.394275,1,0,,0.002,,,
12,535,405,29.511071,1,0,,0.002,,,
13,536,405,29.622346,1,0,,0.002,,,
14,537,405,29.747532,1,0,,0.002,,,
15,538,405,29.87208,1,0,,0.002,,,
16,539,405,29.996356,1,0,,0.002,,,
17,540,405,30.121161,1,0,,0.002,,,
18,541,405,30.238138,1,0,,0.002,,,
19,542,405,30.364713,1,0,,0.002,,,
20,543,405,30.489714,1,0,,0.002,,,
21,544,405,30.616544,1,0,,0.002,,,
22,545,405,30.731511,1,0,,0.002,,,
23,546,405,30.848331,1,0,,0.002,,,
24,547,405,30.964871,1,0,,0.002,,,
25,548,405,31.08323,1,0,,0.002,,,
26,549,405,31.194361,1,0,,0.002,,,
27,550,405,31.304314,1,0,,0.002,,,
28,551,405,31.416715,1,0,,0.002,,,
29,552,405,31.539598,1,0,,0.002,,,
30,553,405,31.652146,1,0,,0.002,,,
31,554,405,31.777858,1,0,,0.002,,,
32,555,405,31.895688,1,0,,0.002,,,
33,556,405,32.022576,1,0,,0.002,,,
34,557,405,32.146221,1,0,,0.002,,,
35,558,405,32.269879,1,0,,0.002,,,
36,559,405,32.38935,1,0,,0.002,,,
37,560,405,32.507011,1,0,,0.002,,,
38,561,405,32.62212,1,0,,0.002,,,
39,562,405,32.740441,1,0,,0.002,,,
40,563,405,32.871374,1,0,,0.002,,,
41,564,405,32.999211,1,0,,0.002,,,
42,565,405,33.122445,1,0,,0.002,,,
43,566,405,33.248255,1,0,,0.002,,,
44,567,405,33.372273,1,0,,0.002,,,
45,568,405,33.487229,1,0,,0.002,,,
46,569,405,33.607086,1,0,,0.002,,,
47,570,405,33.726961,1,0,,0.002,,,
48,571,405,33.847607,1,0,,0.002,,,
49,572,405,33.976106,1,0,,0.002,,,
50,573,405,34.092876,1,0,,0.002,,,
51,574,405,34.215071,1,0,,0.002,,,
52,575,405,34.331826,1,0,,0.002,,,
53,576,405,34.453462,1,0,,0.002,,,
54,577,405,34.56953,1,0,,0.002,,,
55,578,405,34.688931,1,0,,0.002,,,
56,579,405,34.815676,1,0,,0.002,,,
57,580,405,34.944788,1,0,,0.002,,,
58,581,405,35.072093,1,0,,0.002,,,
59,582,405,35.192358,1,0,,0.002,,,
60,583,405,35.303572,1,0,,0.002,,,
61,584,405,35.420901,1,0,,0.002,,,
62,585,405,35.545138,1,0,,0.002,,,
63,586,405,35.674842,1,0,,0.002,,,
64,587,405,35.797837,1,0,,0.002,,,
65,588,405,35.920424,1,0,,0.002,,,
66,589,405,36.040051,1,0,,0.002,,,
67,590,405,36.165856,1,0,,0.002,,,
68,591,405,36.295197,1,0,,0.002,,,
69,592,405,36.410683,1,0,,0.002,,,
70,593,405,36.54101,1,0,,0.002,,,
71,594,405,36.654346,1,0,,0.002,,,
72,595,405,36.783122,1,0,,0.002,,,
73,596,405,36.914528,1,0,,0.002,,,
74,597,405,37.032935,1,0,,0.002,,,
75,598,405,37.157979,1,0,,0.002,,,
76,599,405,37.258033,1,0,,0.002,,,
77,600,405,37.389147,1,0,,0.002,,,
78,601,405,37.503729,1,0,,0.002,,,
79,602,405,37.622788,1,0,,0.002,,,
80,603,405,37.750856,1,0,,0.002,,,
81,604,405,37.872142,1,0,,0.002,,,
82,605,405,37.997811,1,0,,0.002,,,
83,606,405,38.125139,1,0,,0.002,,,
84,607,405,38.248269,1,0,,0.002,,,
85,608,405,38.362048,1,0,,0.002,,,
86,609,405,38.490987,1,0,,0.002,,,
87,610,405,38.605679,1,0,,0.002,,,
88,611,405,38.736179,1,0,,0.002,,,
89,612,405,38.861351,1,0,,0.002,,,
90,613,405,38.992863,1,0,,0.002,,,
91,614,405,39.120649,1,0,,0.002,,,
92,615,405,39.244779,1,0,,0.002,,,
93,616,405,39.372803,1,0,,0.002,,,
94,617,405,39.494693,1,0,,0.002,,,
95,618,405,39.6109,1,0,,0.002,,,
96,619,405,39.738535,1,0,,0.002,,,
97,620,405,39.861436,1,0,,0.002,,,
98,621,405,39.98363,1,0,,0.002,,,
99,622,405,40.103682,1,0,,0.002,,,
100,623,405,40.23003,1,0,,0.002,,,
101,624,405,40.347375,1,0,,0.002,,,
102,625,405,40.448406,1,0,,0.002,,,
103,626,405,40.576139,1,0,,0.002,,,
104,627,405,40.704002,1,0,,0.002,,,
105,628,405,40.816485,1,0,,0.002,,,
106,629,405,40.929905,1,0,,0.002,,,
107,630,405,41.056732,1,0,,0.002,,,
108,631,405,41.168433,1,0,,0.002,,,
109,632,405,41.295397,1,0,,0.002,,,
110,633,405,41.420581,1,0,,0.002,,,
