k,obj_grad_tol,alpha,obj,normg,fista_iters,cg_iters,wall_runtime,obj_vec0,obj_vec1,obj_vec2,obj_vec3,obj_vec4,obj_vec5,obj_vec6,obj_vec7,obj_vec8,obj_vec9,param0,param1,param2,param3,param4,param5,param6,param7,train0_0,train0_1,train0_2,train0_3,train0_4,train0_5,train0_6,train0_7,train0_8,train0_9,train0_10,train0_11,train0_12,train0_13,train0_14,train0_15,train0_16,train0_17,train0_18,train0_19,train0_20,train0_21,train0_22,train0_23,train0_24,train0_25,train0_26,train0_27,train0_28,train0_29,train0_30,train0_31,train0_32,train0_33,train0_34,train0_35,train0_36,train0_37,train0_38,train0_39,train0_40,train0_41,train0_42,train0_43,train0_44,train0_45,train0_46,train0_47,train0_48,train0_49,train0_50,train0_51,train0_52,train0_53,train0_54,train0_55,train0_56,train0_57,train0_58,train0_59,train0_60,train0_61,train0_62,train0_63,train1_0,train1_1,train1_2,train1_3,train1_4,train1_5,train1_6,train1_7,train1_8,train1_9,train1_10,train1_11,train1_12,train1_13,train1_14,train1_15,train1_16,train1_17,train1_18,train1_19,train1_20,train1_21,train1_22,train1_23,train1_24,train1_25,train1_26,train1_27,train1_28,train1_29,train1_30,train1_31,train1_32,train1_33,train1_34,train1_35,train1_36,train1_37,train1_38,train1_39,train1_40,train1_41,train1_42,train1_43,train1_44,train1_45,train1_46,train1_47,train1_48,train1_49,train1_50,train1_51,train1_52,train1_53,train1_54,train1_55,train1_56,train1_57,train1_58,train1_59,train1_60,train1_61,train1_62,train1_63,train2_0,train2_1,train2_2,train2_3,train2_4,train2_5,train2_6,train2_7,train2_8,train2_9,train2_10,train2_11,train2_12,train2_13,train2_14,train2_15,train2_16,train2_17,train2_18,train2_19,train2_20,train2_21,train2_22,train2_23,train2_24,train2_25,train2_26,train2_27,train2_28,train2_29,train2_30,train2_31,train2_32,train2_33,train2_34,train2_35,train2_36,train2_37,train2_38,train2_39,train2_40,train2_41,train2_42,train2_43,train2_44,train2_45,train2_46,train2_47,train2_48,train2_49,train2_50,train2_51,train2_52,train2_53,train2_54,train2_55,train2_56,train2_57,train2_58,train2_59,train2_60,train2_61,train2_62,train2_63,train3_0,train3_1,train3_2,train3_3,train3_4,train3_5,train3_6,train3_7,train3_8,train3_9,train3_10,train3_11,train3_12,train3_13,train3_14,train3_15,train3_16,train3_17,train3_18,train3_19,train3_20,train3_21,train3_22,train3_23,train3_24,train3_25,train3_26,train3_27,train3_28,train3_29,train3_30,train3_31,train3_32,train3_33,train3_34,train3_35,train3_36,train3_37,train3_38,train3_39,train3_40,train3_41,train3_42,train3_43,train3_44,train3_45,train3_46,train3_47,train3_48,train3_49,train3_50,train3_51,train3_52,train3_53,train3_54,train3_55,train3_56,train3_57,train3_58,train3_59,train3_60,train3_61,train3_62,train3_63,train4_0,train4_1,train4_2,train4_3,train4_4,train4_5,train4_6,train4_7,train4_8,train4_9,train4_10,train4_11,train4_12,train4_13,train4_14,train4_15,train4_16,train4_17,train4_18,train4_19,train4_20,train4_21,train4_22,train4_23,train4_24,train4_25,train4_26,train4_27,train4_28,train4_29,train4_30,train4_31,train4_32,train4_33,train4_34,train4_35,train4_36,train4_37,train4_38,train4_39,train4_40,train4_41,train4_42,train4_43,train4_44,train4_45,train4_46,train4_47,train4_48,train4_49,train4_50,train4_51,train4_52,train4_53,train4_54,train4_55,train4_56,train4_57,train4_58,train4_59,train4_60,train4_61,train4_62,train4_63,train5_0,train5_1,train5_2,train5_3,train5_4,train5_5,train5_6,train5_7,train5_8,train5_9,train5_10,train5_11,train5_12,train5_13,train5_14,train5_15,train5_16,train5_17,train5_18,train5_19,train5_20,train5_21,train5_22,train5_23,train5_24,train5_25,train5_26,train5_27,train5_28,train5_29,train5_30,train5_31,train5_32,train5_33,train5_34,train5_35,train5_36,train5_37,train5_38,train5_39,train5_40,train5_41,train5_42,train5_43,train5_44,train5_45,train5_46,train5_47,train5_48,train5_49,train5_50,train5_51,train5_52,train5_53,train5_54,train5_55,train5_56,train5_57,train5_58,train5_59,train5_60,train5_61,train5_62,train5_63,train6_0,train6_1,train6_2,train6_3,train6_4,train6_5,train6_6,train6_7,train6_8,train6_9,train6_10,train6_11,train6_12,train6_13,train6_14,train6_15,train6_16,train6_17,train6_18,train6_19,train6_20,train6_21,train6_22,train6_23,train6_24,train6_25,train6_26,train6_27,train6_28,train6_29,train6_30,train6_31,train6_32,train6_33,train6_34,train6_35,train6_36,train6_37,train6_38,train6_39,train6_40,train6_41,train6_42,train6_43,train6_44,train6_45,train6_46,train6_47,train6_48,train6_49,train6_50,train6_51,train6_52,train6_53,train6_54,train6_55,train6_56,train6_57,train6_58,train6_59,train6_60,train6_61,train6_62,train6_63,train7_0,train7_1,train7_2,train7_3,train7_4,train7_5,train7_6,train7_7,train7_8,train7_9,train7_10,train7_11,train7_12,train7_13,train7_14,train7_15,train7_16,train7_17,train7_18,train7_19,train7_20,train7_21,train7_22,train7_23,train7_24,train7_25,train7_26,train7_27,train7_28,train7_29,train7_30,train7_31,train7_32,train7_33,train7_34,train7_35,train7_36,train7_37,train7_38,train7_39,train7_40,train7_41,train7_42,train7_43,train7_44,train7_45,train7_46,train7_47,train7_48,train7_49,train7_50,train7_51,train7_52,train7_53,train7_54,train7_55,train7_56,train7_57,train7_58,train7_59,train7_60,train7_61,train7_62,train7_63,train8_0,train8_1,train8_2,train8_3,train8_4,train8_5,train8_6,train8_7,train8_8,train8_9,train8_10,train8_11,train8_12,train8_13,train8_14,train8_15,train8_16,train8_17,train8_18,train8_19,train8_20,train8_21,train8_22,train8_23,train8_24,train8_25,train8_26,train8_27,train8_28,train8_29,train8_30,train8_31,train8_32,train8_33,train8_34,train8_35,train8_36,train8_37,train8_38,train8_39,train8_40,train8_41,train8_42,train8_43,train8_44,train8_45,train8_46,train8_47,train8_48,train8_49,train8_50,train8_51,train8_52,train8_53,train8_54,train8_55,train8_56,train8_57,train8_58,train8_59,train8_60,train8_61,train8_62,train8_63,train9_0,train9_1,train9_2,train9_3,train9_4,train9_5,train9_6,train9_7,train9_8,train9_9,train9_10,train9_11,train9_12,train9_13,train9_14,train9_15,train9_16,train9_17,train9_18,train9_19,train9_20,train9_21,train9_22,train9_23,train9_24,train9_25,train9_26,train9_27,train9_28,train9_29,train9_30,train9_31,train9_32,train9_33,train9_34,train9_35,train9_36,train9_37,train9_38,train9_39,train9_40,train9_41,train9_42,train9_43,train9_44,train9_45,train9_46,train9_47,train9_48,train9_49,train9_50,train9_51,train9_52,train9_53,train9_54,train9_55,train9_56,train9_57,train9_58,train9_59,train9_60,train9_61,train9_62,train9_63
0,0.1,0.1,6.04367125403,0.250974838841,147,40,48.557539,1.63656653605,1.69231000298,2.74023806705,0.764190055046,4.89869818639,22.0627047387,11.1748727174,8.96901803637,5.05339912979,1.44471507051,0.0976270064712,0.430378735065,0.205526752143,0.0897663659938,-0.152690401322,0.291788226133,-0.124825577475,0.783546001564,0.0633881456755,0.0690985524816,0.0767287300622,0.0840130709258,0.0921548620376,0.101286816983,0.110467890197,0.122033751285,0.131807946034,0.145817622929,0.159112061042,0.175954886137,0.192909600495,0.213092611159,0.233542920039,0.25810725224,0.284517633935,0.314614563475,0.346907969421,0.383401685297,0.423715176803,0.468108570142,0.513995118933,0.567405790282,0.622896027939,0.687812917678,0.756073434777,0.732251553838,0.826906849064,0.891446202787,0.975656306665,1.07878726989,1.18367885,1.29354079928,1.43210469283,1.18458942522,1.3788064266,1.45241172076,1.49524112445,1.51599374736,1.6839109728,1.40848769773,1.60673245318,1.34792830369,1.5638198333,1.65016084636,1.83679028769,1.64462564789,1.64139153735,1.69278317444,1.89214761675,1.63771178225,1.85002386046,1.80649659144,2.03816205163,1.92844409246,1.72682270842,1.6736514526,1.75676385491,1.70129919889,1.88856513932,2.06421675581,2.28533132248,2.50482737505,-0.210797483992,-0.243969384434,-0.267625335704,-0.295887016779,-0.326270649817,-0.359271947942,-0.396567253056,-0.435925566406,-0.480067789157,-0.530038043535,-0.581224202593,-0.640280797514,-0.704796546176,-0.776184811946,-0.855005913911,-0.822296273425,-0.290582027501,-0.0870280728627,-0.136222452741,-0.114684591767,-0.132341366847,-0.140537189298,-0.156199770906,-0.170525491428,-0.188693357487,-0.207782692574,-0.229113338057,-0.253515678029,-0.280041201431,-0.308079452084,-0.340803666116,-0.376007088819,-0.57319345232,-0.626546084147,-0.694020200357,-0.767306678143,-0.848675660786,-0.938962071195,-1.03853905312,-1.14080399311,-1.26209406109,-1.38529723398,-1.52841047592,-1.68019563104,-1.85091976294,-2.03581258037,-2.2252674042,-2.46342971464,-1.99587885246,-1.8098572371,-2.06951894151,-2.00635756236,-2.04376589336,-1.53380017509,-1.76236088031,-1.80027605597,-2.01479970129,-1.71921100002,-1.95427259188,-1.78046968399,-1.93334583775,-1.76108530828,-2.01238118716,-1.85262309632,0.192351813848,0.221479540573,0.236055233397,0.261782317765,0.284721258153,0.313457569598,0.345772004886,0.381676453331,0.421230026037,0.465950940629,0.514774608953,0.569599989734,0.629931424669,0.697022353938,0.770261051036,0.845427247961,0.935528224094,0.446819036173,0.596328738053,0.330815703858,0.361256522618,0.399674823028,0.437608950125,-0.210262631449,-0.11199748546,-0.226428770284,-0.490445472089,-0.50095000735,-0.811574513309,-0.852862754797,-0.999283388256,-1.09617270577,-1.48439347822,-1.59398754809,-1.78835306847,-1.97225906228,-2.18050814193,-2.39188642402,-2.64014361018,-2.40652322189,-2.17575469141,-2.48747562755,-2.65799737528,-2.95417420122,-2.77342750704,-3.15139172987,-2.99286512452,-3.39457842617,-2.39080405821,-2.42255900166,-2.71637011153,-2.2162138222,-2.01748059081,-2.02223931043,-2.02332797081,-2.2475100503,-1.84418105098,-1.9371061768,-2.15840981045,-2.08942699992,-1.81689345698,-1.87108002338,-2.09254679842,-1.81402968579,0.0985604307349,0.110118678113,0.121153358205,0.13364721604,0.147420275457,0.162928473949,0.180108923803,0.199034502958,0.220002892134,0.242004011399,0.26664776924,0.294140122125,0.324352685605,0.358354551398,0.394307274559,0.436123638773,0.482089190009,0.530372936737,0.583213748231,0.55906486916,0.190743632963,0.242879813029,0.110008957603,0.148101034491,-0.121414222213,-0.0852013016306,-0.1360913162,-0.589570060068,-0.575803699113,-0.697249762518,-0.762092419747,-0.844439834747,-0.933060184992,-1.03112275281,-1.13169542469,-1.2492006285,-1.04819498443,-1.14522950703,-1.26773115219,-1.38924777318,-1.12273171563,-1.31217138973,-1.19125607381,-1.28666342629,-1.10424397286,-1.2032000399,-1.33264485239,-1.45939076292,-0.579586563261,-0.037862221136,-0.146177199882,0.0840316250468,0.189871859379,0.353579404326,0.366311216366,0.791104386192,0.900267612353,0.991388164408,1.09706789494,1.21300386004,1.34115336138,1.48207298922,1.63939291267,1.81155786163,-0.0123899425657,-0.0916804578981,-0.086693563956,-0.185122061891,-0.189298022938,-0.221677082783,-0.24286001304,-0.269263889223,-0.298079788493,-0.64452152708,-0.703834627886,-0.779299018342,-0.860486899524,-0.951352831567,-1.0509326549,-1.16080974753,-1.28355854864,-1.41917930761,-1.55788894469,-1.7240785072,-1.88432569929,-2.08671556918,-2.28617695637,-2.52756485317,-2.77294388251,-2.92184201696,-3.25521909497,-3.11957718984,-3.08222207817,-3.10115272125,-3.44407553815,-3.76536908991,-3.38327961568,-2.88220234852,-2.64132552248,-3.01510788264,-3.01887864172,-2.81098879444,-3.12058100436,-3.11786023726,-3.09264758635,-3.04959207369,-2.81188999389,-2.93268660545,-3.00241389415,-3.01270627571,-3.00918365563,-3.38260563147,-2.82070047719,-2.79913517025,-3.05019553528,-2.83795657518,-2.85529565614,-1.92676377359,-2.00629565428,-1.50635452554,-1.64601530209,-1.82342182031,-1.44978294873,-1.70120131973,-1.78206129489,-1.55093678981,-1.13137104566,-1.15043999564,0.231081446082,0.267432269985,0.293779170798,0.32473143035,0.355865125006,0.392170944017,1.14682185687,0.64536233488,0.82136872508,0.889008741091,0.985604630305,1.37935800101,1.5275131013,2.2976530681,2.50928920118,2.77969255446,3.15405853447,3.39196160827,3.55802885738,3.85591337774,3.69514024634,3.66234827163,4.01382854182,3.78157652955,4.29577801567,4.2752886833,4.86347907287,4.65573003988,5.05977787865,5.59034532216,5.86450268375,4.50074884747,5.00635099004,5.52913021493,4.34802652568,5.16246992985,4.12295907675,4.83413384541,5.29619414643,4.7068648632,5.40401383147,5.51787015848,6.68180193996,6.53398662979,7.00878172687,6.44760650582,6.45885773069,5.48688411188,5.88793129602,5.64673107214,6.39343796359,6.8832098982,7.10465849281,6.50877014278,5.27629345138,5.11096859297,5.77701242982,5.8967227522,4.60659473778,5.42651221106,5.66850865836,5.31805410912,5.46428942013,4.84017516912,0.207143489934,0.229226758459,0.250892324049,0.277132299156,-0.437087592024,-0.566323048078,-0.618716021979,-0.68528771747,-0.757709153552,-1.32486775981,-1.37995597135,-1.5866999157,-1.51639792473,-1.80313392954,-1.97103268347,-2.18309135501,-2.33669024568,-2.63787694961,-2.74896515026,-2.51721142422,-2.87363300906,-2.49714534489,-2.87900840143,-2.70856466662,-3.01027258275,-3.28904001846,-3.64231562608,-3.64123257326,-3.54016352685,-3.1725136533,-3.63696513524,-3.22183104214,-3.70214168303,-4.06781896235,-4.03583773514,-3.89278621467,-4.03661334485,-4.19150186462,-4.7396678995,-4.2852518787,-4.90470396008,-4.35602628996,-3.53503628445,-4.13189383634,-3.87510051137,-4.23411026679,-4.68901223101,-3.88501823381,-3.85894947315,-4.34263311975,-4.3743119335,-4.9104913488,-3.77129106281,-4.06126582862,-3.90593218896,-4.56061518418,-4.79382734033,-3.14675947063,-3.75227936215,-3.70099950986,-4.16949497872,-4.50778261462,-5.0018802509,-4.33555170034,0.28553850988,-0.21039821695,-0.229696382155,-0.255001190956,-0.282013556928,-0.310929392492,-0.326436614727,-0.363714913643,-0.396300256528,-0.981061870116,-1.07290000887,-1.18795689037,-1.31266254974,-1.43952596047,-1.45617013583,-1.63303200952,-1.77138289058,-1.96474953465,-2.17008581523,-2.38598510964,-2.63969575413,-2.89530740531,-3.09748999094,-2.23596598486,-2.67785454843,-2.76258525751,-3.201970539,-3.5143269665,-3.61671619354,-3.28767993859,-3.24330529242,-3.07329731757,-3.06388491191,-2.98650314191,-3.37184196368,-3.68321807128,-4.07970048266,-4.06396034031,-3.58107514086,-4.11761871546,-3.72667053661,-3.72726001325,-4.42859148227,-4.1058851137,-4.75789866612,-3.98801790076,-3.69051492289,-4.20499187525,-4.16480206266,-3.80043316186,-3.64163619514,-3.61844647771,-3.65077517848,-3.65548469649,-3.63283962155,-4.08743434412,-3.8006665033,-3.16774640444,-3.68235030435,-3.88548135285,-3.66113874041,-4.55145131485,-3.68651842413,-4.23319762733,-0.094689398894,-0.226376066768,-0.14399505342,-0.177146456795,0.101598479999,0.0605460688718,0.111809376593,0.446121537821,0.437109600641,0.527074863086,0.575159335662,0.636894011235,0.698261024005,0.773157358475,0.854261630553,0.938397862863,1.02243820965,1.13349910737,1.2416067791,1.37386721394,1.50713079283,1.49350525619,1.4913870365,1.67644899856,1.84900754946,2.03241898627,2.24097716652,2.46352239727,2.71495613744,2.98622344549,2.64994231964,2.89426358053,3.20592091806,3.1316883984,3.53460891628,3.17325963254,3.01232536528,2.92448984071,3.22611366451,2.50491414461,2.2656473341,1.97301721823,2.11594256762,1.71707770472,1.96963644399,1.46271730664,1.74131870248,1.45666469177,1.69197369167,1.85076762819,1.82391803401,2.02668156977,2.21388822066,2.45179376914,2.67674264557,2.96565437637,3.24834257433,2.88234351898,3.30977505794,3.16532704947,3.35459842153,3.73411647836,3.68990144182,4.15598448861,0.332791411927,0.384008938315,0.421936433413,0.468005955794,0.610882511236,0.659970346,0.738405664757,0.81836920814,0.904676095101,1.00069054014,1.10631647402,1.22300929913,1.34223904782,1.48181922825,1.62767744488,1.50979523466,1.21474924676,1.27928265836,1.42364464876,1.10181851653,0.939454879325,1.08666532567,0.821630390594,0.328974674413,0.464236610758,0.422188756596,0.308988462631,0.234407339516,0.0114917720113,-0.149733696971,-0.152716216453,-0.178568850857,-0.195422185095,-0.216555892674,-0.239185471215,-0.264912682938,-0.315729734379,-0.347267709085,-0.384773200607,-0.425587800609,-0.565716195043,-0.609217014843,-0.681962200523,-0.752232096118,-0.828361459558,-0.911594595071,-0.96841556577,-1.0568404257,-1.17019571013,-1.03732951012,-1.15142381621,-1.2588843489,-1.39328328241,-1.48638811864,-1.62996189266,-1.79985363152,-1.97631791017,-2.18135126944,-1.89261077857,-2.18289613865,-2.31585591224,-2.25049969952,-2.54243705528,-2.45595225407
1,0.1,0.1,6.04194638682,0.252688455739,10,40,70.897683,1.6391046754,1.68905693402,2.73776804907,0.764345070122,4.89109679083,22.0695189119,11.16540429,8.96097173105,5.05781973271,1.44437768304,0.096077747643,0.405824393034,0.203558810832,0.0877414558742,-0.154756570185,0.289815010203,-0.126869356458,0.7814832483,0.0633881456755,0.0690985524816,0.0767287300622,0.0840130709258,0.0921548620376,0.101286816983,0.110467890197,0.122033751285,0.131807946034,0.145817622929,0.159112061042,0.175954886137,0.192909600495,0.213092611159,0.233542920039,0.25810725224,0.284517633935,0.314614563475,0.346907969421,0.383401685297,0.423715176803,0.468108570142,0.513995118933,0.567405790282,0.622896027939,0.687812917678,0.756073434777,0.732251553838,0.826906849064,0.891446202787,0.975656306665,1.07878726989,1.18367885,1.29354079928,1.43210469283,1.18458942522,1.3788064266,1.45241172076,1.49524112445,1.51599374736,1.6839109728,1.40848769773,1.60673245318,1.34792830369,1.5638198333,1.65016084636,1.83679028769,1.64462564789,1.64139153735,1.69278317444,1.89214761675,1.63771178225,1.85002386046,1.80649659144,2.03816205163,1.92844409246,1.72682270842,1.6736514526,1.75676385491,1.70129919889,1.88856513932,2.06421675581,2.28533132248,2.50482737505,-0.210797483992,-0.243969384434,-0.267625335704,-0.295887016779,-0.326270649817,-0.359271947942,-0.396567253056,-0.435925566406,-0.480067789157,-0.530038043535,-0.581224202593,-0.640280797514,-0.704796546176,-0.776184811946,-0.855005913911,-0.822296273425,-0.290582027501,-0.0870280728627,-0.136222452741,-0.114684591767,-0.132341366847,-0.140537189298,-0.156199770906,-0.170525491428,-0.188693357487,-0.207782692574,-0.229113338057,-0.253515678029,-0.280041201431,-0.308079452084,-0.340803666116,-0.376007088819,-0.57319345232,-0.626546084147,-0.694020200357,-0.767306678143,-0.848675660786,-0.938962071195,-1.03853905312,-1.14080399311,-1.26209406109,-1.38529723398,-1.52841047592,-1.68019563104,-1.85091976294,-2.03581258037,-2.2252674042,-2.46342971464,-1.99587885246,-1.8098572371,-2.06951894151,-2.00635756236,-2.04376589336,-1.53380017509,-1.76236088031,-1.80027605597,-2.01479970129,-1.71921100002,-1.95427259188,-1.78046968399,-1.93334583775,-1.76108530828,-2.01238118716,-1.85262309632,0.192351813848,0.221479540573,0.236055233397,0.261782317765,0.284721258153,0.313457569598,0.345772004886,0.381676453331,0.421230026037,0.465950940629,0.514774608953,0.569599989734,0.629931424669,0.697022353938,0.770261051036,0.845427247961,0.935528224094,0.446819036173,0.596328738053,0.330815703858,0.361256522618,0.399674823028,0.437608950125,-0.210262631449,-0.11199748546,-0.226428770284,-0.490445472089,-0.50095000735,-0.811574513309,-0.852862754797,-0.999283388256,-1.09617270577,-1.48439347822,-1.59398754809,-1.78835306847,-1.97225906228,-2.18050814193,-2.39188642402,-2.64014361018,-2.40652322189,-2.17575469141,-2.48747562755,-2.65799737528,-2.95417420122,-2.77342750704,-3.15139172987,-2.99286512452,-3.39457842617,-2.39080405821,-2.42255900166,-2.71637011153,-2.2162138222,-2.01748059081,-2.02223931043,-2.02332797081,-2.2475100503,-1.84418105098,-1.9371061768,-2.15840981045,-2.08942699992,-1.81689345698,-1.87108002338,-2.09254679842,-1.81402968579,0.0985604307349,0.110118678113,0.121153358205,0.13364721604,0.147420275457,0.162928473949,0.180108923803,0.199034502958,0.220002892134,0.242004011399,0.26664776924,0.294140122125,0.324352685605,0.358354551398,0.394307274559,0.436123638773,0.482089190009,0.530372936737,0.583213748231,0.55906486916,0.190743632963,0.242879813029,0.110008957603,0.148101034491,-0.121414222213,-0.0852013016306,-0.1360913162,-0.589570060068,-0.575803699113,-0.697249762518,-0.762092419747,-0.844439834747,-0.933060184992,-1.03112275281,-1.13169542469,-1.2492006285,-1.04819498443,-1.14522950703,-1.26773115219,-1.38924777318,-1.12273171563,-1.31217138973,-1.19125607381,-1.28666342629,-1.10424397286,-1.2032000399,-1.33264485239,-1.45939076292,-0.579586563261,-0.037862221136,-0.146177199882,0.0840316250468,0.189871859379,0.353579404326,0.366311216366,0.791104386192,0.900267612353,0.991388164408,1.09706789494,1.21300386004,1.34115336138,1.48207298922,1.63939291267,1.81155786163,-0.0123899425657,-0.0916804578981,-0.086693563956,-0.185122061891,-0.189298022938,-0.221677082783,-0.24286001304,-0.269263889223,-0.298079788493,-0.64452152708,-0.703834627886,-0.779299018342,-0.860486899524,-0.951352831567,-1.0509326549,-1.16080974753,-1.28355854864,-1.41917930761,-1.55788894469,-1.7240785072,-1.88432569929,-2.08671556918,-2.28617695637,-2.52756485317,-2.77294388251,-2.92184201696,-3.25521909497,-3.11957718984,-3.08222207817,-3.10115272125,-3.44407553815,-3.76536908991,-3.38327961568,-2.88220234852,-2.64132552248,-3.01510788264,-3.01887864172,-2.81098879444,-3.12058100436,-3.11786023726,-3.09264758635,-3.04959207369,-2.81188999389,-2.93268660545,-3.00241389415,-3.01270627571,-3.00918365563,-3.38260563147,-2.82070047719,-2.79913517025,-3.05019553528,-2.83795657518,-2.85529565614,-1.92676377359,-2.00629565428,-1.50635452554,-1.64601530209,-1.82342182031,-1.44978294873,-1.70120131973,-1.78206129489,-1.55093678981,-1.13137104566,-1.15043999564,0.231081446082,0.267432269985,0.293779170798,0.32473143035,0.355865125006,0.392170944017,1.14682185687,0.64536233488,0.82136872508,0.889008741091,0.985604630305,1.37935800101,1.5275131013,2.2976530681,2.50928920118,2.77969255446,3.15405853447,3.39196160827,3.55802885738,3.85591337774,3.69514024634,3.66234827163,4.01382854182,3.78157652955,4.29577801567,4.2752886833,4.86347907287,4.65573003988,5.05977787865,5.59034532216,5.86450268375,4.50074884747,5.00635099004,5.52913021493,4.34802652568,5.16246992985,4.12295907675,4.83413384541,5.29619414643,4.7068648632,5.40401383147,5.51787015848,6.68180193996,6.53398662979,7.00878172687,6.44760650582,6.45885773069,5.48688411188,5.88793129602,5.64673107214,6.39343796359,6.8832098982,7.10465849281,6.50877014278,5.27629345138,5.11096859297,5.77701242982,5.8967227522,4.60659473778,5.42651221106,5.66850865836,5.31805410912,5.46428942013,4.84017516912,0.207143489934,0.229226758459,0.250892324049,0.277132299156,-0.437087592024,-0.566323048078,-0.618716021979,-0.68528771747,-0.757709153552,-1.32486775981,-1.37995597135,-1.5866999157,-1.51639792473,-1.80313392954,-1.97103268347,-2.18309135501,-2.33669024568,-2.63787694961,-2.74896515026,-2.51721142422,-2.87363300906,-2.49714534489,-2.87900840143,-2.70856466662,-3.01027258275,-3.28904001846,-3.64231562608,-3.64123257326,-3.54016352685,-3.1725136533,-3.63696513524,-3.22183104214,-3.70214168303,-4.06781896235,-4.03583773514,-3.89278621467,-4.03661334485,-4.19150186462,-4.7396678995,-4.2852518787,-4.90470396008,-4.35602628996,-3.53503628445,-4.13189383634,-3.87510051137,-4.23411026679,-4.68901223101,-3.88501823381,-3.85894947315,-4.34263311975,-4.3743119335,-4.9104913488,-3.77129106281,-4.06126582862,-3.90593218896,-4.56061518418,-4.79382734033,-3.14675947063,-3.75227936215,-3.70099950986,-4.16949497872,-4.50778261462,-5.0018802509,-4.33555170034,0.28553850988,-0.21039821695,-0.229696382155,-0.255001190956,-0.282013556928,-0.310929392492,-0.326436614727,-0.363714913643,-0.396300256528,-0.981061870116,-1.07290000887,-1.18795689037,-1.31266254974,-1.43952596047,-1.45617013583,-1.63303200952,-1.77138289058,-1.96474953465,-2.17008581523,-2.38598510964,-2.63969575413,-2.89530740531,-3.09748999094,-2.23596598486,-2.67785454843,-2.76258525751,-3.201970539,-3.5143269665,-3.61671619354,-3.28767993859,-3.24330529242,-3.07329731757,-3.06388491191,-2.98650314191,-3.37184196368,-3.68321807128,-4.07970048266,-4.06396034031,-3.58107514086,-4.11761871546,-3.72667053661,-3.72726001325,-4.42859148227,-4.1058851137,-4.75789866612,-3.98801790076,-3.69051492289,-4.20499187525,-4.16480206266,-3.80043316186,-3.64163619514,-3.61844647771,-3.65077517848,-3.65548469649,-3.63283962155,-4.08743434412,-3.8006665033,-3.16774640444,-3.68235030435,-3.88548135285,-3.66113874041,-4.55145131485,-3.68651842413,-4.23319762733,-0.094689398894,-0.226376066768,-0.14399505342,-0.177146456795,0.101598479999,0.0605460688718,0.111809376593,0.446121537821,0.437109600641,0.527074863086,0.575159335662,0.636894011235,0.698261024005,0.773157358475,0.854261630553,0.938397862863,1.02243820965,1.13349910737,1.2416067791,1.37386721394,1.50713079283,1.49350525619,1.4913870365,1.67644899856,1.84900754946,2.03241898627,2.24097716652,2.46352239727,2.71495613744,2.98622344549,2.64994231964,2.89426358053,3.20592091806,3.1316883984,3.53460891628,3.17325963254,3.01232536528,2.92448984071,3.22611366451,2.50491414461,2.2656473341,1.97301721823,2.11594256762,1.71707770472,1.96963644399,1.46271730664,1.74131870248,1.45666469177,1.69197369167,1.85076762819,1.82391803401,2.02668156977,2.21388822066,2.45179376914,2.67674264557,2.96565437637,3.24834257433,2.88234351898,3.30977505794,3.16532704947,3.35459842153,3.73411647836,3.68990144182,4.15598448861,0.332791411927,0.384008938315,0.421936433413,0.468005955794,0.610882511236,0.659970346,0.738405664757,0.81836920814,0.904676095101,1.00069054014,1.10631647402,1.22300929913,1.34223904782,1.48181922825,1.62767744488,1.50979523466,1.21474924676,1.27928265836,1.42364464876,1.10181851653,0.939454879325,1.08666532567,0.821630390594,0.328974674413,0.464236610758,0.422188756596,0.308988462631,0.234407339516,0.0114917720113,-0.149733696971,-0.152716216453,-0.178568850857,-0.195422185095,-0.216555892674,-0.239185471215,-0.264912682938,-0.315729734379,-0.347267709085,-0.384773200607,-0.425587800609,-0.565716195043,-0.609217014843,-0.681962200523,-0.752232096118,-0.828361459558,-0.911594595071,-0.96841556577,-1.0568404257,-1.17019571013,-1.03732951012,-1.15142381621,-1.2588843489,-1.39328328241,-1.48638811864,-1.62996189266,-1.79985363152,-1.97631791017,-2.18135126944,-1.89261077857,-2.18289613865,-2.31585591224,-2.25049969952,-2.54243705528,-2.45595225407
