k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,29998,6,891.53381,29998,6,44.79380798339844,0.002,0.5690273642539978,0.4510277509689331,0.0023015784099698067
1,30008,12,892.09727,10,6,44.7938346862793,0.002,0.5690258741378784,0.4509868919849396,0.0023015523329377174
2,30047,18,893.568619,39,6,44.793853759765625,0.002,0.5690164566040039,0.4509459435939789,0.0023015255574136972
3,30102,24,895.522099,55,6,44.793880462646484,0.002,0.5689992904663086,0.4509049654006958,0.002301501575857401
4,30161,30,897.596986,59,6,44.79389953613281,0.002,0.5689774751663208,0.4508640468120575,0.002301480621099472
5,30222,36,899.752147,61,6,44.793922424316406,0.002,0.5689517259597778,0.4508230686187744,0.002301463857293129
6,30284,42,901.967678,62,6,44.793941497802734,0.002,0.5689231157302856,0.45078206062316895,0.002301444998010993
7,30345,48,904.211011,61,6,44.7939567565918,0.002,0.5688925981521606,0.45074108242988586,0.002301423577591777
8,30405,54,906.393906,60,6,44.793983459472656,0.002,0.5688605904579163,0.450700044631958,0.0023014023900032043
9,30465,60,908.573395,60,6,44.794002532958984,0.002,0.5688269138336182,0.45065903663635254,0.0023013800382614136
10,30524,66,910.698032,59,6,44.79402160644531,0.002,0.5687921643257141,0.45061811804771423,0.0023013572208583355
11,30583,72,912.782043,59,6,44.79404067993164,0.002,0.5687559843063354,0.4505770802497864,0.0023013369645923376
12,30641,78,914.94189,58,6,44.79405975341797,0.002,0.5687190890312195,0.4505360424518585,0.0023013113532215357
13,30698,84,916.916465,57,6,44.7940788269043,0.002,0.5686816573143005,0.45049506425857544,0.0023012913297861814
14,30755,90,918.898303,57,6,44.79410171508789,0.002,0.5686431527137756,0.4504539966583252,0.002301266649737954
15,30811,96,920.878464,56,6,44.79411697387695,0.002,0.5686042904853821,0.4504130482673645,0.0023012394085526466
16,30866,102,922.714084,55,6,44.79413986206055,0.002,0.5685651302337646,0.4503718912601471,0.0023012137971818447
17,30922,108,924.62303,56,6,44.79415512084961,0.002,0.5685244202613831,0.45033082365989685,0.002301187487319112
18,30976,114,926.409794,54,6,44.79417419433594,0.002,0.5684843063354492,0.45028987526893616,0.002301159780472517
19,31031,120,928.219192,55,6,44.79419708251953,0.002,0.5684428215026855,0.4502488374710083,0.0023011299781501293
20,31085,126,930.133919,54,6,44.794212341308594,0.002,0.5684010982513428,0.45020776987075806,0.002301103202626109
21,31138,132,931.909617,53,6,44.79423141479492,0.002,0.5683597326278687,0.4501666724681854,0.002301075030118227
22,31191,138,933.674181,53,6,44.79424285888672,0.002,0.5683175921440125,0.45012566447257996,0.0023010396398603916
23,31244,144,935.443513,53,6,44.79426574707031,0.002,0.568274974822998,0.4500846266746521,0.002301008440554142
24,31297,150,937.188875,53,6,44.79427719116211,0.002,0.5682316422462463,0.4500434994697571,0.002300978172570467
25,31349,156,938.919005,52,6,44.7943000793457,0.002,0.5681885480880737,0.4500023424625397,0.00230094650760293
26,31401,162,940.671934,52,6,44.79431915283203,0.002,0.5681449174880981,0.4499613046646118,0.002300911583006382
27,31453,168,942.418838,52,6,44.794334411621094,0.002,0.5681009888648987,0.4499201774597168,0.0023008761927485466
28,31504,174,944.203773,51,6,44.79434585571289,0.002,0.5680572986602783,0.4498790502548218,0.0023008412681519985
29,31556,180,945.993859,52,6,44.79436111450195,0.002,0.5680123567581177,0.44983789324760437,0.002300805412232876
30,31607,186,947.775967,51,6,44.794376373291016,0.002,0.5679678916931152,0.4497968554496765,0.002300767693668604
31,31657,192,949.486523,50,6,44.79439163208008,0.002,0.5679236650466919,0.4497556984424591,0.0023007309064269066
32,31708,198,951.293063,51,6,44.79440689086914,0.002,0.5678783059120178,0.4497145414352417,0.0023006917908787727
33,31758,204,953.04276,50,6,44.79442596435547,0.002,0.567833423614502,0.4496733546257019,0.002300651278346777
34,31809,210,954.84845,51,6,44.79444122314453,0.002,0.5677873492240906,0.4496322572231293,0.0023006130941212177
35,31859,216,956.619608,50,6,44.79445266723633,0.002,0.567741870880127,0.44959113001823425,0.0023005742114037275
36,31909,222,958.369293,50,6,44.79446792602539,0.002,0.5676960349082947,0.44954994320869446,0.0023005336988717318
37,31958,228,960.051839,49,6,44.79448318481445,0.002,0.5676507949829102,0.44950878620147705,0.002300490392372012
38,32008,234,961.822336,50,6,44.794490814208984,0.002,0.5676041841506958,0.44946759939193726,0.0023004503455013037
39,32057,240,963.636844,49,6,44.79450988769531,0.002,0.5675584077835083,0.44942644238471985,0.002300405874848366
40,32107,246,965.51233,50,6,44.794517517089844,0.002,0.5675113201141357,0.4493851661682129,0.0023003590758889914
41,32156,252,967.298027,49,6,44.794532775878906,0.002,0.5674649477005005,0.44934403896331787,0.002300315536558628
42,32205,258,969.037172,49,6,44.79454803466797,0.002,0.5674183368682861,0.4493028521537781,0.0023002703674137592
43,32254,264,970.800963,49,6,44.794559478759766,0.002,0.5673714280128479,0.44926154613494873,0.002300228690728545
44,32303,270,972.640914,49,6,44.79457092285156,0.002,0.5673243403434753,0.44922035932540894,0.00230018119327724
45,32351,276,974.457669,48,6,44.794578552246094,0.002,0.5672779083251953,0.44917914271354675,0.002300136024132371
46,32400,282,976.282661,49,6,44.794593811035156,0.002,0.567230224609375,0.44913798570632935,0.0023000857327133417
47,32449,288,978.096358,49,6,44.79460525512695,0.002,0.5671823620796204,0.4490966796875,0.0023000366054475307
48,32497,294,979.87124,48,6,44.794612884521484,0.002,0.5671353936195374,0.44905543327331543,0.0022999905049800873
49,32545,300,981.659997,48,6,44.79463195800781,0.002,0.5670880675315857,0.44901424646377563,0.002299938816577196
50,32593,306,983.458638,48,6,44.79464340209961,0.002,0.5670405626296997,0.4489728808403015,0.0022998901549726725
51,32642,312,985.313921,49,6,44.794647216796875,0.002,0.5669918656349182,0.44893163442611694,0.0022998391650617123
52,32690,318,987.085482,48,6,44.794654846191406,0.002,0.5669440627098083,0.4488903284072876,0.0022997879423201084
53,32738,324,988.884178,48,6,44.7946662902832,0.002,0.5668962001800537,0.448849081993103,0.0022997388150542974
54,32786,330,990.666002,48,6,44.794673919677734,0.002,0.5668479204177856,0.44880780577659607,0.002299681305885315
55,32833,336,992.424577,47,6,44.79468536376953,0.002,0.5668006539344788,0.4487665295600891,0.002299628220498562
56,32881,342,994.160328,48,6,44.79469680786133,0.002,0.5667520761489868,0.44872522354125977,0.0022995758336037397
57,32929,348,995.879431,48,6,44.794700622558594,0.002,0.5667034387588501,0.44868385791778564,0.002299523213878274
58,32977,354,997.548207,48,6,44.794715881347656,0.002,0.566654622554779,0.4486426115036011,0.0022994668688625097
59,33024,360,999.242855,47,6,44.79472351074219,0.002,0.5666067004203796,0.44860124588012695,0.0022994130849838257
60,33072,366,1001.005759,48,6,44.79472732543945,0.002,0.5665576457977295,0.44855988025665283,0.0022993599995970726
