k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,1147,15,33.422814,1147,15,44.79380798339844,0.002,0.56885826587677,0.4510193169116974,0.0009855027310550213
1,1192,30,35.259288,45,15,44.79381561279297,0.002,0.5688515901565552,0.4510026276111603,0.0009854588424786925
2,1243,45,37.195208,51,15,44.7938117980957,0.002,0.5688391327857971,0.4509859085083008,0.0009853891097009182
3,1294,60,39.192515,51,15,44.79381561279297,0.002,0.5688247680664062,0.45096921920776367,0.0009853101801127195
4,1344,75,41.133491,50,15,44.79381561279297,0.002,0.5688093304634094,0.4509524703025818,0.0009852272924035788
5,1394,90,43.084089,50,15,44.79381561279297,0.002,0.5687927007675171,0.4509357810020447,0.000985142309218645
6,1444,105,44.990961,50,15,44.793819427490234,0.002,0.5687753558158875,0.45091909170150757,0.000985053600743413
7,1494,120,46.975095,50,15,44.793819427490234,0.002,0.5687574744224548,0.4509023427963257,0.0009849626803770661
8,1544,135,48.936208,50,15,44.793819427490234,0.002,0.5687391757965088,0.45088571310043335,0.000984872574917972
9,1593,150,50.853139,49,15,44.793819427490234,0.002,0.5687211751937866,0.45086902379989624,0.0009847823530435562
10,1643,165,52.818499,50,15,44.793819427490234,0.002,0.5687022805213928,0.45085227489471436,0.0009846899192780256
11,1692,180,54.783247,49,15,44.793819427490234,0.002,0.5686838626861572,0.45083555579185486,0.0009845999302342534
12,1742,195,56.909585,50,15,44.79381561279297,0.002,0.56866455078125,0.45081889629364014,0.000984505983069539
13,1791,210,58.945173,49,15,44.793819427490234,0.002,0.568645715713501,0.45080217719078064,0.000984415877610445
14,1841,225,61.012266,50,15,44.793819427490234,0.002,0.5686260461807251,0.4507855474948883,0.0009843192528933287
15,1890,240,63.002144,49,15,44.793819427490234,0.002,0.5686071515083313,0.45076873898506165,0.0009842279832810163
16,1940,255,65.053053,50,15,44.793819427490234,0.002,0.5685871839523315,0.4507520794868469,0.0009841325227171183
17,1989,270,67.082412,49,15,44.793819427490234,0.002,0.5685680508613586,0.45073530077934265,0.000984041951596737
