k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,52561,236,1560.769178,52561,236,44.79380798339844,0.002,0.5688663125038147,0.45101937651634216,0.0008890420431271195
1,52706,472,1572.316362,145,236,44.79381561279297,0.002,0.5688602924346924,0.45100393891334534,0.0008890167227946222
2,52898,708,1585.571337,192,236,44.793819427490234,0.002,0.5688487887382507,0.4509885013103485,0.0008889711461961269
3,53085,944,1597.993726,187,236,44.793819427490234,0.002,0.568835437297821,0.4509730935096741,0.0008889214950613678
4,53267,1180,1610.09948,182,236,44.793819427490234,0.002,0.5688210129737854,0.45095765590667725,0.0008888670708984137
5,53444,1416,1622.51349,177,236,44.7938232421875,0.002,0.5688058733940125,0.4509422183036804,0.0008888119482435286
6,53616,1652,1634.874922,172,236,44.7938232421875,0.002,0.5687902569770813,0.45092687010765076,0.0008887541480362415
7,53785,1888,1646.739389,169,236,44.793827056884766,0.002,0.5687741637229919,0.45091143250465393,0.000888696638867259
8,53951,2124,1658.320303,166,236,44.79383087158203,0.002,0.5687578320503235,0.4508959949016571,0.0008886360446922481
9,54114,2360,1670.186101,163,236,44.79383087158203,0.002,0.5687411427497864,0.45088058710098267,0.0008885767310857773
10,54276,2596,1682.42282,162,236,44.7938346862793,0.002,0.5687242746353149,0.450865238904953,0.00088851572945714
11,54436,2832,1694.653234,160,236,44.7938346862793,0.002,0.5687072277069092,0.45084986090660095,0.0008884549024514854
12,54594,3068,1706.352349,158,236,44.7938346862793,0.002,0.5686900615692139,0.45083439350128174,0.0008883942500688136
13,54752,3304,1717.579124,158,236,44.7938346862793,0.002,0.5686725378036499,0.4508189260959625,0.0008883340051397681
14,54908,3540,1728.898949,156,236,44.79383850097656,0.002,0.5686549544334412,0.4508035182952881,0.0008882724796421826
15,55063,3776,1740.614843,155,236,44.79384231567383,0.002,0.5686373710632324,0.45078814029693604,0.0008882112451829016
16,55218,4012,1752.551334,155,236,44.79384231567383,0.002,0.5686194896697998,0.45077264308929443,0.0008881486719474196
17,55371,4248,1764.553007,153,236,44.793846130371094,0.002,0.568601667881012,0.45075735449790955,0.0008880870300345123
18,55524,4484,1776.117275,153,236,44.793846130371094,0.002,0.5685836672782898,0.45074185729026794,0.0008880252134986222
19,55677,4720,1787.222597,153,236,44.793846130371094,0.002,0.5685654282569885,0.4507264196872711,0.0008879617671482265
20,55829,4956,1798.910408,152,236,44.793846130371094,0.002,0.568547248840332,0.45071110129356384,0.0008879000088199973
21,55980,5192,1810.623546,151,236,44.79384994506836,0.002,0.5685291290283203,0.450695663690567,0.0008878366206772625
22,56132,5428,1822.677502,152,236,44.793846130371094,0.002,0.5685107707977295,0.4506801962852478,0.0008877729997038841
23,56283,5664,1834.310945,151,236,44.793853759765625,0.002,0.5684923529624939,0.45066478848457336,0.0008877096697688103
24,56435,5900,1845.384363,152,236,44.793853759765625,0.002,0.5684738755226135,0.45064932107925415,0.0008876460487954319
25,56586,6136,1856.709898,151,236,44.793853759765625,0.002,0.5684553384780884,0.4506340026855469,0.000887582020368427
26,56737,6372,1868.267745,151,236,44.793853759765625,0.002,0.568436861038208,0.45061853528022766,0.0008875183411873877
27,56888,6608,1879.526309,151,236,44.79385757446289,0.002,0.5684182643890381,0.4506031274795532,0.0008874550694599748
28,57040,6844,1890.778782,152,236,44.79385757446289,0.002,0.5683994889259338,0.4505876898765564,0.0008873915649019182
29,57191,7080,1902.289072,151,236,44.793861389160156,0.002,0.5683808922767639,0.4505724310874939,0.0008873280603438616
30,57343,7316,1914.235688,152,236,44.793861389160156,0.002,0.5683621764183044,0.45055702328681946,0.0008872635662555695
31,57495,7552,1925.695931,152,236,44.793861389160156,0.002,0.5683434009552002,0.45054158568382263,0.0008871996542438865
32,57647,7788,1937.432772,152,236,44.793861389160156,0.002,0.5683246850967407,0.4505261778831482,0.0008871348691172898
33,57800,8024,1949.014084,153,236,44.793861389160156,0.002,0.5683057904243469,0.450510710477829,0.0008870707242749631
34,57953,8260,1960.202277,153,236,44.793861389160156,0.002,0.5682868957519531,0.45049527287483215,0.0008870056481100619
35,58106,8496,1971.621025,153,236,44.79386520385742,0.002,0.5682680010795593,0.4504798352718353,0.0008869410376064479
36,58259,8732,1983.261912,153,236,44.793861389160156,0.002,0.5682491064071655,0.4504643976688385,0.0008868779405020177
37,58413,8968,1994.506785,154,236,44.79386520385742,0.002,0.5682302117347717,0.45044904947280884,0.0008868117583915591
38,58567,9203,2005.946102,154,235,44.79386901855469,0.002,0.5682113170623779,0.4504335820674896,0.0008842116221785545
39,58721,9438,2017.570822,154,235,44.79386901855469,0.002,0.5681924223899841,0.4504182040691376,0.0008841468952596188
