k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,685,6661,240.665018,685,6661,44.79380798339844,0.002,0.5688523054122925,0.4510192573070526,0.002334606135264039
1,696,13322,446.454525,11,6661,44.793888092041016,0.002,0.5688389539718628,0.4509802460670471,0.0023345467634499073
2,708,19983,651.04696,12,6661,44.79396438598633,0.002,0.5688164830207825,0.450941264629364,0.0023344915825873613
3,723,26644,857.546308,15,6661,44.794036865234375,0.002,0.5687736868858337,0.45090219378471375,0.0023344079963862896
4,739,33304,1065.479451,16,6660,44.79411315917969,0.002,0.5687272548675537,0.45086318254470825,0.002334306016564369
5,757,39964,1269.750159,18,6660,44.794185638427734,0.002,0.5686719417572021,0.45082414150238037,0.0023342035710811615
6,777,46624,1476.171707,20,6660,44.79425811767578,0.002,0.568612277507782,0.4507850408554077,0.002334092278033495
7,798,53284,1681.505841,21,6660,44.794334411621094,0.002,0.5685544610023499,0.45074597001075745,0.0023339802864938974
8,820,59944,1886.302579,22,6660,44.79440689086914,0.002,0.5684961676597595,0.45070695877075195,0.002333863405510783
9,843,66604,2091.648547,23,6660,44.79447555541992,0.002,0.5684370994567871,0.4506678879261017,0.0023337439633905888
10,867,73263,2299.511798,24,6659,44.7945556640625,0.002,0.5683775544166565,0.45062875747680664,0.002333604032173753
11,885,79922,2503.728822,18,6659,44.79462814331055,0.002,0.5683399438858032,0.45058971643447876,0.002333510434255004
12,908,86581,2709.902529,23,6659,44.79469299316406,0.002,0.568274736404419,0.45055052638053894,0.002333384705707431
13,932,93240,2917.253653,24,6659,44.794769287109375,0.002,0.5682148337364197,0.45051151514053345,0.0023332624696195126
14,956,99044,3096.719228,24,5804,44.79484176635742,0.002,0.5681573748588562,0.45047229528427124,0.0023145449813455343
