k,cum_lower_iters,cum_ad_iters,cum_runtime,lower_iters,ad_iters,L,mu,upper_obj,lower_obj,norm_upper_grad
0,1147,6661,230.000042,1147,6661,44.79380798339844,0.002,0.56885826587677,0.4510193169116974,0.002334610093384981
1,1213,13322,430.284726,66,6661,44.793888092041016,0.002,0.5688340067863464,0.45098036527633667,0.002334553748369217
2,1287,19983,630.72933,74,6661,44.79396438598633,0.002,0.568793773651123,0.450941264629364,0.0023344759829342365
3,1364,26644,831.593491,77,6661,44.794036865234375,0.002,0.5687482357025146,0.4509022831916809,0.0023343944922089577
4,1444,33304,1029.990071,80,6660,44.79411315917969,0.002,0.5686994194984436,0.45086318254470825,0.002334275748580694
5,1525,39964,1231.59605,81,6660,44.794185638427734,0.002,0.568649411201477,0.45082414150238037,0.002334180986508727
6,1607,46624,1433.032214,82,6660,44.79425811767578,0.002,0.5685982704162598,0.4507851004600525,0.0023340776097029448
7,1690,53284,1632.319369,83,6660,44.794334411621094,0.002,0.5685458183288574,0.45074599981307983,0.0023339695762842894
8,1773,59944,1836.420159,83,6660,44.79440689086914,0.002,0.5684933662414551,0.4507068991661072,0.002333864336833358
9,1857,66604,2038.017379,84,6660,44.79447937011719,0.002,0.5684396624565125,0.45066776871681213,0.002333754440769553
10,1941,73263,2238.318491,84,6659,44.794551849365234,0.002,0.5683861374855042,0.45062869787216187,0.002333627315238118
11,2025,79922,2438.407095,84,6659,44.79462432861328,0.002,0.568332314491272,0.4505895972251892,0.002333509037271142
12,2110,86581,2638.394058,85,6659,44.79469299316406,0.002,0.5682774186134338,0.45055049657821655,0.002333396812900901
13,2195,93240,2837.460332,85,6659,44.79476547241211,0.002,0.5682228803634644,0.4505113661289215,0.002333281096071005
14,2281,97719,2974.153839,86,4479,44.79484176635742,0.002,0.5681672096252441,0.45047223567962646,0.0022719809785485268
